"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_name","Gene_type","Intron_Length","Exon_Length","splice5","splice3","ssstrength5","ssstrength3","ss5conservation","ss3conservation","codingpotential","branchpt_len"
"ENSG00000171735.20",984252,12,48,"CAMTA1","protein_coding",3744,141,1,0,9.22,-3.84,NA,NA,0.923906,"73"
"ENSG00000237365.1",5903,1,2,"ENSG00000237365","lncRNA",5555,174.5,1,0,-17.43,-25.17,NA,0.395,0.0369294,"21"
"ENSG00000237402.1",1328,1,2,"CAMTA1-IT1","lncRNA",964,182.5,1,0,8.76,-6.18,NA,0,0.096245,"178"
"ENSG00000237728.2",7267,2,5,"CAMTA1-AS2","lncRNA",846,100,1,0,-14.8,-17.17,NA,NA,0.1318461,"22"
"ENSG00000225126.1",458,1,2,"CAMTA1-AS1","lncRNA",98,180.5,1,0,-20.91,-18.32,NA,NA,0.00810024,"6"
"ENSG00000049245.13",10136,2,7,"VAMP3","protein_coding",1456,124.5,1,0,8.315,-9.99,NA,NA,0.0994668,"150"
"ENSG00000049246.15",60886,4,32,"PER3","protein_coding",1208,149,1,0,8.1,-8.13,NA,NA,1,"17"
"ENSG00000236266.1",17100,1,3,"ENSG00000236266","lncRNA",8135.5,239,1,0,-21.24,-19.37,NA,NA,0.16133,"47"
"ENSG00000049247.14",10429,3,12,"UTS2","protein_coding",1757,111,1,0,-17.38,-15.43,NA,NA,0.657755,"32"
"ENSG00000049249.10",27294,1,8,"TNFRSF9","protein_coding",1066,133,1,0,-13.65,-14.32,NA,NA,0.0636769,"13"
"ENSG00000116288.13",31214,5,14,"PARK7","protein_coding",3919,94.5,1,0,7.66,-13.71,NA,NA,0.924938,"16"
"ENSG00000284747.1",14178,2,8,"ENSG00000284747","lncRNA",2377.5,218.5,4,0,6.99,-2.955,NA,NA,0.07148795,"27"
"ENSG00000284716.1",1747,1,2,"ENSG00000284716","lncRNA",705,521.5,1,0,-13.41,-28.85,NA,NA,0.0108439,"127"
"ENSG00000116285.13",21905,4,10,"ERRFI1","protein_coding",5781.5,176.5,1,0,-11.9,-21.12,NA,NA,0.268215,"24"
"ENSG00000238290.1",95964,1,3,"ERRFI1-DT","lncRNA",46960.5,684,1,0,7.545,-8.055,NA,NA,0.0319851,"79.5"
"ENSG00000232848.1",1218,1,2,"RPL7AP18","processed_pseudogene",419,400,0,0,-26.3,-15.72,0.554,NA,0.121802,"212"
"ENSG00000229305.1",2946,1,4,"ENSG00000229305","processed_pseudogene",686,247,0,3,-19.85,-20.19,NA,NA,0.0428726,"15"
"ENSG00000288816.1",3234,1,2,"ENSG00000288816","lncRNA",2233,501,1,0,8.54,-10.83,0.042,0.004,0.0800828,"11"
"ENSG00000227634.3",13692,2,8,"LINC01714","lncRNA",1613,129,1,0,9.22,-9.19,NA,NA,0.373548,"25"
"ENSG00000233645.1",2339,1,2,"ENSG00000233645","lncRNA",1863,238.5,1,0,-10.32,-16.19,NA,0,0.401184,"46"
"ENSG00000162426.16",26053,2,11,"SLC45A1","protein_coding",2225,206,1,0,8.88,-0.52,NA,NA,1,"107"
"ENSG00000142599.19",496524,6,34,"RERE","protein_coding",2242,125.5,1,0,-18.22,-16.45,NA,NA,0.1085343,"27"
"ENSG00000232912.6",10368,1,4,"RERE-AS1","lncRNA",2727,250.5,1,0,9.33,-3.48,NA,NA,0.0124327,"10"
"ENSG00000226545.1",1031,1,2,"ENSG00000226545","unprocessed_pseudogene",617,207.5,0,0,-28.22,-28.59,0.999,0.14,0.146267,"6"
"ENSG00000228423.2",1191,1,2,"ENSG00000228423","lncRNA",839,176.5,2,0,-28.59,-14.6,0.192,0.001,0.0305358,"8"
"ENSG00000074800.16",18190,2,15,"ENO1","protein_coding",1099.5,109,1,0,-14.755,-16.865,NA,NA,0.2043585,"43"
"ENSG00000230679.1",1059,1,2,"ENO1-AS1","lncRNA",604,228,1,0,8.69,-14.24,NA,0,0.00470736,"65"
"ENSG00000131686.15",29225,4,13,"CA6","protein_coding",3474.5,115,1,0,9.6,-4.56,NA,NA,0.9935405,"33"
"ENSG00000197241.4",23450,1,12,"SLC2A7","protein_coding",1897,127,1,0,-21.29,-22.88,NA,NA,1,"167"
"ENSG00000142583.18",53372,2,14,"SLC2A5","protein_coding",622,126,1,0,-12.36,-23.85,NA,NA,0.18872,"61"
"ENSG00000180758.12",28797,1,4,"GPR157","protein_coding",5595,336,1,0,-4.67,-14.62,NA,NA,0.165956,"85"
"ENSG00000228526.8",50895,2,4,"MIR34AHG","lncRNA",22393.5,2228.5,1,0,-15.5,-1.975,NA,NA,0.16551,"22"
"ENSG00000234546.5",14280,2,7,"LNCTAM34A","lncRNA",2459.5,175,1,0,9.73,-4.005,NA,NA,0.0338618,"23"
"ENSG00000049239.13",36563,2,7,"H6PD","protein_coding",3155,281.5,1,0,8.07,-3.31,NA,NA,1,"134.5"
"ENSG00000171621.14",76638,3,7,"SPSB1","protein_coding",10862,629.5,1,0,10.44,-14.93,NA,NA,0.999873,"76"
"ENSG00000284693.2",15470,3,6,"LINC02606","lncRNA",1540,280.5,1,0,-5.51,-18.39,NA,NA,0.01280495,"24"
"ENSG00000235263.1",2379,1,2,"ENSG00000235263","lncRNA",1672,354,1,0,-20.82,-17.4,NA,0,0.0809989,"54"
"ENSG00000171612.7",45708,1,7,"SLC25A33","protein_coding",4764,180,1,0,9.855,-4.055,NA,NA,0.990066,"28.5"
"ENSG00000188807.13",25966,2,13,"TMEM201","protein_coding",1395,195,1,0,8.41,-5.16,NA,NA,1,"137"
"ENSG00000171608.18",99225,9,40,"PIK3CD","protein_coding",361,144,1,0,8.68,-8.65,NA,NA,0.999998,"89"
"ENSG00000179840.5",1976,1,2,"PIK3CD-AS1","lncRNA",154,911.5,1,0,-6.68,-15.43,NA,NA,0.78831,"35"
"ENSG00000233268.3",1798,1,2,"ENSG00000233268","processed_pseudogene",1378,210.5,2,0,-31.49,-22.01,1,0.017,0.0177767,"112"
"ENSG00000231789.4",15178,1,3,"PIK3CD-AS2","lncRNA",7095.5,315,1,0,-24.45,-34.48,NA,NA,0.0373003,"51.5"
"ENSG00000171603.18",95058,2,21,"CLSTN1","protein_coding",1455,163,1,0,-14.09,-11.92,NA,NA,1,"90"
"ENSG00000271264.1",418,1,2,"MZT1P1","processed_pseudogene",173,123,0,2,-18.64,-32.37,NA,0.999,0.0397063,"27"
"ENSG00000178585.15",62060,4,12,"CTNNBIP1","protein_coding",5816,118,1,0,-22.21,-10.9,NA,NA,0.311593,"186"
"ENSG00000223989.1",1836,1,3,"ENSG00000223989","lncRNA",706.5,149,1,0,8.85,-2.73,NA,NA,0.0846519,"21.5"
"ENSG00000285701.1",7420,1,3,"ENSG00000285701","lncRNA",3329.5,278,1,0,10.285,0.00499999999999989,NA,NA,0.149418,"51.5"
"ENSG00000162441.12",21294,3,12,"LZIC","protein_coding",891,109,1,0,-9.01,-16.55,NA,NA,0.988431,"17"
"ENSG00000228150.1",7051,1,2,"ENSG00000228150","lncRNA",6612,220,1,0,10.51,-8.02,NA,0.058,0.0105863,"17"
"ENSG00000173614.14",42073,2,7,"NMNAT1","protein_coding",4329,171,1,0,8.4,-6.44,NA,NA,0.975174,"6.5"
"ENSG00000283611.2",10215,1,5,"TMEM274P","unitary_pseudogene",2196,77,1,0,-12.69,-18.105,NA,NA,0.257132,"24.5"
"ENSG00000241326.1",1427,1,2,"ENSG00000241326","lncRNA",992,218,1,0,-2.09,-9.59,0.005,0.281,0.0116703,"13"
"ENSG00000162444.12",18815,1,4,"RBP7","protein_coding",7507,141.5,1,0,8.38,-9.72,NA,NA,0.2496337,"4"
"ENSG00000130939.20",148407,4,33,"UBE4B","protein_coding",2423,139,4,0,8.49,-5.43,NA,NA,0.341447,"32"
"ENSG00000233623.2",977,1,2,"PGAM1P11","processed_pseudogene",298,340,2,0,-4.59,-13.84,0.002,0.205,0.0957164,"8"
"ENSG00000054523.20",171033,8,64,"KIF1B","protein_coding",1755,109,1,0,8.65,-6.06,NA,NA,1,"22"
"ENSG00000284735.1",5244,2,4,"ENSG00000284735","lncRNA",671,607,4,0,-18.075,-14.215,NA,NA,0.0240232,"124"
"ENSG00000284642.1",2016,1,2,"ENSG00000284642","lncRNA",446,684.5,2,0,-3.9,-1.18,0.089,0.447,0.0365179,"43"
"ENSG00000142657.21",21919,1,13,"PGD","protein_coding",1170,123,4,0,8.615,-7.59,NA,NA,0.180196,"63"
"ENSG00000251503.8",22051,5,13,"CENPS-CORT","protein_coding",5656,124,1,0,7.54,-13.76,NA,NA,0.542608,"12"
"ENSG00000175279.22",12375,2,4,"CENPS","protein_coding",2562,130,1,0,7.54,-13.76,NA,NA,0.115045,"25.5"
"ENSG00000241563.4",1967,1,2,"CORT","protein_coding",1054,457,1,0,10.03,-17.61,NA,NA,0.885862,"3"
"ENSG00000160049.12",16007,2,8,"DFFA","protein_coding",1844,166,1,0,-8.99,-13.27,NA,NA,0.999993,"52"
"ENSG00000203469.2",783,1,2,"ENSG00000203469","lncRNA",317,233.5,1,0,4.28,6.21,0.012,0.009,0.0179271,"62"
"ENSG00000142655.13",158470,1,9,"PEX14","protein_coding",11783,92,1,0,9.57,-8.34,NA,NA,0.3264846,"117"
"ENSG00000287727.1",4230,1,2,"ENSG00000287727","lncRNA",1355,1438,1,0,-21.32,-22.35,NA,NA,0.0441069,"162"
"ENSG00000130940.15",160046,2,23,"CASZ1","protein_coding",1254,155,1,0,-17.11,-11.76,NA,NA,0.998563,"216"
"ENSG00000272078.1",15092,1,2,"ENSG00000272078","lncRNA",7170,3961.5,1,0,7.7,-25.06,0.999,1,0.991746,"9"
"ENSG00000175262.15",35605,1,13,"C1orf127","protein_coding",1961,125,4,0,-20.14,-19.255,NA,NA,1,"90"
"ENSG00000215785.2",819,1,2,"CFL1P6","processed_pseudogene",326,247,2,0,-27.99,-13.14,0.968,NA,0.509156,"114"
"ENSG00000120948.19",18184,6,19,"TARDBP","protein_coding",1555,164,5,0,7.81,4.08,NA,NA,0.390241,"8.5"
"ENSG00000009724.18",25230,7,26,"MASP2","protein_coding",1016,135,1,0,-13.39,-16.09,NA,NA,1,"34"
"ENSG00000116649.10",5436,1,8,"SRM","protein_coding",431,134.5,1,0,-13.15,-22.55,NA,NA,0.1091295,"129"
"ENSG00000171824.14",33251,1,25,"EXOSC10","protein_coding",1113,111,1,0,-16.78,-15.97,NA,NA,0.332899,"44"
"ENSG00000226849.1",4626,1,2,"ENSG00000226849","lncRNA",1945,1341,1,0,10.57,7.3,0.052,NA,0.293027,"88"
"ENSG00000230337.3",2675,1,2,"EXOSC10-AS1","lncRNA",1986,345,1,0,5.43,-4.98,NA,0.011,0.431257695,"20"
"ENSG00000198793.14",156021,2,59,"MTOR","protein_coding",1337,129,4,0,-16.065,-19.055,NA,NA,0.9999995,"32.5"
"ENSG00000225602.5",5639,1,4,"MTOR-AS1","lncRNA",679,173.5,1,0,7.52,-9.6,NA,NA,0.0193924,"40"
"ENSG00000171819.5",6626,1,5,"ANGPTL7","protein_coding",947.5,199,1,0,9.265,-4.885,NA,NA,0.565269,"89"
"ENSG00000120942.14",22851,2,4,"UBIAD1","protein_coding",16197.5,698,1,0,10.06,-9.96,NA,NA,0.51006295,"89"
"ENSG00000238199.1",735,1,2,"UBE2V2P3","processed_pseudogene",299,218.5,0,0,-30.19,-18.21,NA,0.016,0.0319106,"5"
"ENSG00000284646.1",7359,1,4,"ENSG00000284646","lncRNA",2201,192,1,0,-8.68,-7.91,NA,NA,0.0207023,"28"
"ENSG00000204624.8",58396,2,23,"DISP3","protein_coding",742.5,160,4,0,9.235,-5.74,NA,NA,0.999369,"157.5"
"ENSG00000285833.1",1213,1,2,"ENSG00000285833","lncRNA",163,525.5,1,0,-12.53,-22.4,1,NA,0.747776,NA
"ENSG00000235643.2",3890,1,3,"LINC01647","lncRNA",1270,569,1,0,6.51,-11.435,NA,NA,0.0199115,"98.5"
"ENSG00000284708.1",19858,1,2,"ENSG00000284708","lncRNA",17765,1047,1,0,5.77,-3.88,0.003,NA,0.0675816,"42"
"ENSG00000116661.11",18767,1,6,"FBXO2","protein_coding",391,134.5,1,0,-15.84,-14.76,NA,NA,0.07765215,"272"
"ENSG00000132879.14",8952,6,17,"FBXO44","protein_coding",853,136,1,0,6.54,-1.09,NA,NA,0.997488,"256"
"ENSG00000116670.16",32893,6,21,"MAD2L2","protein_coding",483,95,1,0,-13.65,-18.75,NA,NA,0.992809,"187"
"ENSG00000116663.11",10154,1,6,"FBXO6","protein_coding",1253,131.5,1,0,7.97,-7.6,NA,NA,0.995577,"190.5"
"ENSG00000162490.7",34147,1,7,"DRAXIN","protein_coding",2627,144,1,0,8.89,3.125,NA,NA,0.999936,"74"
"ENSG00000177674.16",18718,7,20,"AGTRAP","protein_coding",1466,106,1,0,8.27,-5.22,NA,NA,0.5080595,"82"
"ENSG00000215910.8",27798,2,28,"C1orf167","protein_coding",766.5,166,4,0,7.54,-8.44,NA,NA,1,"134"
"ENSG00000177553.6",2542,1,3,"C1orf167-AS1","lncRNA",337.5,497,1,0,-19.175,-27.155,NA,NA,0.0616876,"122"
"ENSG00000177000.13",20732,7,25,"MTHFR","protein_coding",838,183,1,0,-15.81,-23.09,NA,NA,1,"90"
"ENSG00000011021.23",41983,3,27,"CLCN6","protein_coding",840,126,1,0,8.535,-6.98,NA,NA,0.9999915,"74"
"ENSG00000175206.11",2636,2,5,"NPPA","protein_coding",869.5,285.5,1,0,-27.3,-21.535,NA,NA,0.554469,"44"
"ENSG00000120937.9",1481,1,3,"NPPB","protein_coding",387,244,1,0,-23.205,-15.99,NA,NA,0.688513,"14"
"ENSG00000285646.2",6358,3,7,"ENSG00000285646","lncRNA",3776.5,421,1,0,9.79,5.52,NA,NA,0.04023095,"35"
"ENSG00000116685.16",6837,3,8,"KIAA2013","protein_coding",1715,854,1,0,-23.65,-12.62,NA,NA,1,"10"
"ENSG00000083444.17",41333,1,19,"PLOD1","protein_coding",1680,122,1,0,8.03,-8.35,NA,NA,0.466766,"140"
"ENSG00000116688.18",35030,11,38,"MFN2","protein_coding",978,135,4,0,8.68,-11.15,NA,NA,1,"74.5"
"ENSG00000116691.11",12579,1,10,"MIIP","protein_coding",390,119.5,1,0,9.77,-7.52,NA,NA,0.126751,"75"
"ENSG00000120949.15",80904,3,19,"TNFRSF8","protein_coding",3562,117,1,0,9.27,-6.31,NA,NA,1,"147"
"ENSG00000285604.1",3823,1,4,"ENSG00000285604","lncRNA",746,288.5,1,0,-20.16,-9.5,0.018,0.013,0.0530927,"107"
"ENSG00000028137.19",42237,2,12,"TNFRSF1B","protein_coding",856,129,1,0,8.95,-5.46,NA,NA,0.8038205,"146"
"ENSG00000048707.15",282017,3,72,"VPS13D","protein_coding",2322,150,4,0,8.66,-5.47,NA,NA,0.218563,"26"
"ENSG00000229484.3",4975,1,4,"LINC02766","lncRNA",1273,343,1,0,6.46,-13.25,NA,0.001,0.0370065,"6"
"ENSG00000162496.9",50300,1,6,"DHRS3","protein_coding",4303,191.5,1,0,-14.46,-22.75,NA,NA,0.0981136,"92"
"ENSG00000288927.2",598,2,3,"ENSG00000288927","lncRNA",82,310,1,0,4.28,4.41,0.996,0.974,0.01119872,"5"
"ENSG00000204518.3",22991,1,4,"AADACL4","protein_coding",6408,423.5,1,0,9.08,-3.7,NA,NA,1,"164"
"ENSG00000188984.12",12650,1,4,"AADACL3","protein_coding",3130,226,1,0,8.73,-6.98,NA,NA,0.9021045,"10"
"ENSG00000157330.10",17499,2,6,"CFAP107","protein_coding",3496,178,1,0,10.06,-23.33,NA,NA,0.862277,"109"
"ENSG00000116726.5",4168,1,3,"PRAMEF12","protein_coding",640,896,1,0,10.07,-2.495,NA,NA,1,"74.5"
"ENSG00000116721.9",5231,1,4,"PRAMEF1","protein_coding",944,445.5,1,0,10.07,-5.25,0.016,0.008,0.9981725,"47"
"ENSG00000228338.1",473,1,2,"LINC01784","lncRNA",96,189,1,0,-20.05,-16.35,NA,NA,0.0321132,"31"
"ENSG00000239810.3",6805,1,4,"PRAMEF11","protein_coding",1745,445.5,1,0,-11.59,-17.36,0.583,NA,1,"29"
"ENSG00000231103.2",3232,1,4,"PRAMEF30P","unprocessed_pseudogene",396,380,1,0,-11.64,-16.46,0.486,0.269,0.214258,"60"
"ENSG00000179172.10",1343,1,2,"HNRNPCL1","protein_coding",210,567,1,0,-17.26,-22.35,0.012,NA,0.999999,"5"
"ENSG00000120952.4",4823,1,4,"PRAMEF2","protein_coding",949,445.5,1,0,10.07,-5.25,NA,0.003,1,"59"
"ENSG00000243073.4",6989,1,4,"PRAMEF4","protein_coding",1748,445.5,1,0,-11.59,-16.46,NA,0.854,1,"50"
"ENSG00000187545.5",5374,1,4,"PRAMEF10","protein_coding",1111,445.5,1,0,-11.64,-17.23,NA,0.529,1,"35"
"ENSG00000204510.6",4141,2,6,"PRAMEF7","protein_coding",914,576,1,0,10.07,-3.61,0.956,NA,1,"50"
"ENSG00000234064.1",2091,1,2,"PRAMEF29P","unprocessed_pseudogene",953,569.5,1,0,9.22,-5.25,0.503,0.011,0.998766,"8"
"ENSG00000232423.6",9108,2,5,"PRAMEF6","protein_coding",1747,445.5,1,0,-11.59,-16.46,NA,NA,1,"50"
"ENSG00000274178.2",2791,1,3,"PRAMEF28P","unprocessed_pseudogene",671,559,1,0,10.07,-4.575,NA,NA,0.999943,"33.5"
"ENSG00000274764.6",7099,1,4,"PRAMEF27","protein_coding",1748,445.5,1,0,-11.59,-16.46,NA,NA,1,"29"
"ENSG00000277058.3",2109,2,3,"HNRNPCL3","protein_coding",213,1721,1,0,10.65,-16.08,NA,0.004,0.999998,"25"
"ENSG00000229571.7",9207,2,5,"PRAMEF25","protein_coding",1750,445.5,1,0,10.07,-3.61,NA,NA,1,"50"
"ENSG00000277862.1",2792,1,3,"PRAMEF34P","unprocessed_pseudogene",673,576,1,0,-9.82,-16.665,NA,NA,0.999977,"20"
"ENSG00000236179.1",1286,1,2,"PRAMEF35P","unprocessed_pseudogene",396,445.5,1,0,-12.26,-16.46,0.685,0.804,0.0612468,NA
"ENSG00000275774.3",1366,1,2,"HNRNPCL2","protein_coding",211,578,1,0,-17.26,-24.15,0.009,0.031,0.999999,"5"
"ENSG00000229978.1",2797,1,3,"PRAMEF36P","transcribed_unprocessed_pseudogene",673,576,1,0,9.645,-4.37,NA,NA,0.5324852,"20"
"ENSG00000233336.1",479,1,2,"ENSG00000233336","lncRNA",96,192,1,0,-20.05,-16.35,NA,NA,0.134291,"31"
"ENSG00000280267.6",9211,2,7,"PRAMEF26","protein_coding",1750,309,1,0,-11.59,-16.46,NA,NA,0.999999,"50"
"ENSG00000204505.5",7611,1,4,"PRAMEF9","protein_coding",1748,633.5,1,0,10.07,-3.61,0.461,NA,1,"29"
"ENSG00000279169.3",5221,2,6,"PRAMEF13","protein_coding",708,445.5,1,0,-9.82,-14.01,NA,NA,0.9991865,"27.5"
"ENSG00000279804.3",3459,1,3,"PRAMEF18","protein_coding",667.5,579,1,0,-10.315,-12.96,NA,NA,1,"89.5"
"ENSG00000250894.1",2789,1,3,"PRAMEF31P","unprocessed_pseudogene",709.5,508,1,0,10.42,-1.965,NA,NA,0.189257,"60"
"ENSG00000270601.5",9237,1,4,"PRAMEF5","protein_coding",1746,445.5,1,0,10.07,-3.61,0.011,NA,1,"50"
"ENSG00000231219.1",2088,1,2,"PRAMEF32P","unprocessed_pseudogene",1021,534,0,0,-2.07,-11.47,0.053,0,0.570525,"27"
"ENSG00000182330.11",3833,2,5,"PRAMEF8","protein_coding",914,576,1,0,-12.93,-18.23,NA,0.956,1,"50"
"ENSG00000237700.2",5368,1,4,"PRAMEF33","protein_coding",1112,445.5,1,0,10.65,-2.42,NA,NA,1,"35"
"ENSG00000204501.7",7017,1,4,"PRAMEF15","protein_coding",1749,445.5,1,0,10.07,-3.61,0.509,NA,1,"29"
"ENSG00000228229.2",479,1,2,"ENSG00000228229","lncRNA",96,192,1,0,5,-8.72,NA,0.002,0.0413991,"31"
"ENSG00000204481.8",5242,1,4,"PRAMEF14","protein_coding",951,445.5,1,0,-11.59,-16.46,NA,NA,0.9986685,"47"
"ENSG00000204480.9",3516,1,3,"PRAMEF19","protein_coding",697,579,1,0,-10.315,-12.5,NA,NA,1,"89.5"
"ENSG00000204479.4",2997,1,3,"PRAMEF17","protein_coding",710,579,1,0,10.42,-1.345,NA,NA,1,"60"
"ENSG00000204478.11",10878,1,4,"PRAMEF20","protein_coding",1996,435,1,0,10.07,-5.42,NA,0.26,1,"69"
"ENSG00000162494.6",39030,1,2,"LRRC38","protein_coding",36863,1084,1,0,-7.08,-25.2,NA,NA,0.999997,"112"
"ENSG00000259961.1",3050,1,3,"ENSG00000259961","lncRNA",1287,122,1,0,7.69,-0.82,NA,NA,0.118786,"18.5"
"ENSG00000215909.3",693,1,2,"BRWD1P1","processed_pseudogene",323,185.5,0,0,-9.32,2.19,0.173,NA,0.0749012,"111"
"ENSG00000162493.17",34492,9,22,"PDPN","protein_coding",3080,130,1,0,9.63,-8.06,NA,NA,0.990101,"54"
"ENSG00000237445.2",2599,1,2,"ENSG00000237445","lncRNA",2221,189.5,1,0,-4.89,-8.92,0.018,NA,0.0122681,"11"
"ENSG00000116731.23",124891,7,22,"PRDM2","protein_coding",9122,122.5,1,0,10.03,-7.58,NA,NA,0.3115095,"22"
"ENSG00000189337.17",1225251,7,26,"KAZN","protein_coding",8237,171,1,0,9.25,-7.59,NA,NA,0.999999,"112"
"ENSG00000231606.2",82558,2,6,"ENSG00000231606","lncRNA",21500,217,1,0,-14.61,-10.42,NA,NA,0.124659,"36"
"ENSG00000234593.3",81148,4,16,"KAZN-AS1","lncRNA",7217,157,1,0,-6.27,-8.22,NA,NA,0.0607653,"10"
"ENSG00000235829.1",484,1,2,"TBCAP2","processed_pseudogene",159,163,1,0,-11.55,-5.46,0.084,NA,0.0297681,"27"
"ENSG00000287756.1",3258,1,2,"ENSG00000287756","lncRNA",1806,726.5,1,0,-32.61,-13.53,NA,0.057,0.0610567,"1"
"ENSG00000175147.13",41803,4,13,"TMEM51-AS1","lncRNA",3168,168,4,0,-18.51,-20.115,NA,NA,0.386329,"42.5"
"ENSG00000171729.14",67946,5,12,"TMEM51","protein_coding",4332,537,1,0,9.89,-15.03,NA,NA,0.9999375,"49"
"ENSG00000204464.7",6973,2,3,"TMEM51-AS2","lncRNA",4561,137,1,0,-13.275,-22.495,NA,NA,0.286003,"19.5"
"ENSG00000215720.4",1017,1,2,"MFFP1","processed_pseudogene",308,355,2,0,-31.4,-8.75,0.012,0.965,0.248728,"26"
"ENSG00000278480.1",1176,1,2,"ZBTB2P1","processed_pseudogene",211,483,0,0,-20.08,-24.18,0.031,NA,0.172053,"47"
"ENSG00000142621.21",163762,6,44,"FHAD1","protein_coding",3190,128,1,0,9.16,-11.4,NA,NA,0.9978655,"45"
"ENSG00000233485.1",17196,1,2,"FHAD1-AS1","lncRNA",14092,1552.5,1,0,-13.69,-5.62,0.003,0.002,0.193376,"19"
"ENSG00000236045.1",1298,1,2,"ENSG00000236045","lncRNA",572,363.5,2,0,-19.95,-20.89,NA,0.004,0.0421476,"9"
"ENSG00000228140.2",6454,1,3,"EFHD2-AS1","lncRNA",638.5,147,5,0,-19.325,-19.26,NA,NA,0.09460535,"121"
"ENSG00000142634.13",20451,1,4,"EFHD2","protein_coding",1308,270,1,0,9.16,-13.36,NA,NA,0.997235,"104"
"ENSG00000162438.12",10800,2,9,"CTRC","protein_coding",846,137,1,0,7.8,-10.19,NA,NA,0.1006169,"171"
"ENSG00000142615.8",15363,1,8,"CELA2A","protein_coding",1241,115.5,1,0,9.54,-5.39,NA,NA,0.200479,"140"
"ENSG00000215704.10",25486,1,8,"CELA2B","protein_coding",1238,115,1,0,9.54,-7.16,NA,NA,0.384817,"139"
"ENSG00000132906.18",35702,4,15,"CASP9","protein_coding",1271,177,1,0,-17.26,-21.09,NA,NA,0.999841,"58"
"ENSG00000116138.13",65566,4,19,"DNAJC16","protein_coding",2129,159,1,0,8.4,-10.67,NA,NA,0.890831,"22"
"ENSG00000116771.6",13352,1,7,"AGMAT","protein_coding",1169.5,196,1,0,-14.915,-16.635,NA,NA,0.999998,"37.5"
"ENSG00000237301.1",17490,1,2,"ENSG00000237301","lncRNA",14646,1422.5,1,0,-0.83,-35.22,0.004,0.001,0.0604253,"98"
"ENSG00000197312.12",51586,1,10,"DDI2","protein_coding",4721,129.5,1,0,7.96,-10.74,NA,NA,0.77191,"26"
"ENSG00000116786.13",50449,3,24,"PLEKHM2","protein_coding",602,110,4,0,8.63,-7.86,NA,NA,1,"141"
"ENSG00000237938.5",16584,1,4,"ENSG00000237938","lncRNA",4299,130,1,0,-23.43,-22.51,NA,NA,0.163005,"144"
"ENSG00000162461.8",5134,1,5,"SLC25A34","protein_coding",421.5,153,1,0,10.07,-8.775,NA,NA,0.0964076,"242.5"
"ENSG00000224459.2",9848,1,2,"SLC25A34-AS1","lncRNA",9207,321,1,0,-30.72,-10.73,NA,NA,0.0144741,"15"
"ENSG00000162460.7",5483,1,6,"TMEM82","protein_coding",491,181.5,1,0,9.1,1.13,NA,NA,0.53570475,"229"
"ENSG00000162458.13",29987,4,17,"FBLIM1","protein_coding",2257.5,179,1,0,9.955,-1.49,NA,NA,0.128551,"129"
"ENSG00000179743.4",13673,1,2,"SPEN-AS1","lncRNA",11201,1236.5,1,0,-37.38,-24.16,0.001,NA,0.384741,"2"
"ENSG00000065526.12",104361,1,15,"SPEN","protein_coding",1485.5,195,1,0,9.935,-8.005,NA,NA,0.787482,"47.5"
"ENSG00000116809.12",34263,3,21,"ZBTB17","protein_coding",313,141,1,0,-11.6,-13.8,NA,NA,0.4476835,"150"
"ENSG00000224966.4",4880,1,8,"TBC1D3P6","unprocessed_pseudogene",461,110.5,1,0,5.37,-17.42,NA,NA,0.173337,"283.5"
"ENSG00000183888.4",4571,1,2,"SRARP","protein_coding",1533,1519.5,1,0,10.1,-17.87,0.998,0.057,0.852429,"197"
"ENSG00000233078.1",511,1,2,"ENSG00000233078","lncRNA",46,233,2,0,-11.03,-7.48,0,NA,0.0172661,NA
"ENSG00000173641.18",5566,5,14,"HSPB7","protein_coding",1281,269,4,0,-6.12,-7.87,NA,NA,0.984047,"384"
"ENSG00000186510.12",15175,3,25,"CLCNKA","protein_coding",385,102,1,0,7.93,-4.95,NA,NA,1,"167"
"ENSG00000232456.1",4851,1,5,"ENSG00000232456","unprocessed_pseudogene",537,111,1,0,-16.315,-16.96,NA,NA,0.605089,"159.5"
"ENSG00000184908.20",17059,7,34,"CLCNKB","protein_coding",429,107,1,0,8.55,-7.33,NA,NA,1,"195"
"ENSG00000185519.9",15882,1,7,"FAM131C","protein_coding",881,116,1,0,-19.01,-20.05,NA,NA,0.999925,"159.5"
"ENSG00000142627.13",31732,1,17,"EPHA2","protein_coding",594,156,1,0,-14.245,-18.065,NA,NA,0.295766,"149"
"ENSG00000227959.2",2972,1,2,"EPHA2-AS1","lncRNA",1215,879,1,0,10.28,-1.17,NA,0.094,0.0378346,"53"
"ENSG00000224621.1",2617,1,2,"ENSG00000224621","lncRNA",2074,272,2,0,2.53,-1.17,1,0.004,0.00633093,"49"
"ENSG00000234166.1",503,1,2,"ARHGEF19-AS1","lncRNA",65,219.5,1,0,-6.32,3.96,0,0.192,0.0132024,NA
"ENSG00000142632.17",14798,1,16,"ARHGEF19","protein_coding",311,152,1,0,-9.11,-16.58,NA,NA,0.0731833,"129.5"
"ENSG00000237276.9",12120,2,19,"ANO7L1","transcribed_unprocessed_pseudogene",310,99,4,0,-15.28,-19.42,NA,NA,0.0273754,"35"
