"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length"
"ENSG00000189433",2587,1,2,"protein_coding","722"
"ENSG00000230759",10586,1,2,"lncRNA","209"
"ENSG00000231866",174,1,1,"processed_pseudogene",NA
"ENSG00000179178",4019,4,10,"protein_coding","156"
"ENSG00000142700",5893,2,4,"protein_coding","655"
"ENSG00000285525",13493,1,3,"lncRNA","172"
"ENSG00000236098",6090,1,2,"lncRNA","296"
"ENSG00000233514",359,1,1,"processed_pseudogene",NA
"ENSG00000127124",529560,7,23,"protein_coding","199"
"ENSG00000266993",5220,4,7,"lncRNA","645"
"ENSG00000223675",6741,1,2,"lncRNA","1085.5"
"ENSG00000162604",44377,12,33,"protein_coding","109"
"ENSG00000229316",948,1,2,"processed_pseudogene",NA
"ENSG00000116171",124422,16,44,"protein_coding","108"
"ENSG00000287406",42100,1,6,"lncRNA","129"
"ENSG00000225767",9681,1,5,"lncRNA","107"
"ENSG00000234099",1371,1,2,"unprocessed_pseudogene",NA
"ENSG00000137936",285409,12,37,"protein_coding","172"
"ENSG00000235308",474,1,1,"processed_pseudogene",NA
"ENSG00000232752",642,1,1,"unprocessed_pseudogene",NA
"ENSG00000235829",484,1,2,"processed_pseudogene",NA
"ENSG00000143032",5763,1,3,"protein_coding","732"
"ENSG00000226745",684,1,1,"processed_pseudogene",NA
"ENSG00000178028",7226,15,38,"protein_coding","154.5"
"ENSG00000280040",671,1,1,"TEC","672"
"ENSG00000168710",38977,6,26,"protein_coding","101"
"ENSG00000117519",30274,7,18,"protein_coding","138"
"ENSG00000270507",149,1,1,"processed_pseudogene",NA
"ENSG00000238037",273,1,1,"processed_pseudogene",NA
"ENSG00000215869",153695,5,12,"transcribed_processed_pseudogene",NA
"ENSG00000134215",394019,15,57,"protein_coding","100"
"ENSG00000227935",874,1,2,"lncRNA","354"
"ENSG00000228502",1388,1,1,"processed_pseudogene",NA
"ENSG00000236268",15388,4,8,"lncRNA","226"
"ENSG00000271277",378,1,1,"processed_pseudogene",NA
"ENSG00000236888",359,1,1,"processed_pseudogene",NA
"ENSG00000279778",3086,1,1,"TEC","3087"
"ENSG00000230955",883,1,2,"lncRNA","240.5"
"ENSG00000230828",345,1,1,"processed_pseudogene",NA
"ENSG00000188641",917257,5,35,"protein_coding","143"
"ENSG00000152078",80252,4,14,"protein_coding","95"
"ENSG00000237279",394,1,1,"processed_pseudogene",NA
"ENSG00000233359",189891,2,8,"lncRNA","60"
"ENSG00000237954",24771,2,6,"lncRNA","214"
"ENSG00000185668",2964,1,1,"protein_coding","2965"
"ENSG00000171492",115597,7,15,"protein_coding","262.5"
"ENSG00000233129",765,1,1,"processed_pseudogene",NA
"ENSG00000170989",6848,6,13,"protein_coding","1318"
"ENSG00000258634",4215,1,1,"lncRNA","4216"
"ENSG00000233557",468,1,1,"processed_pseudogene",NA
"ENSG00000237897",737,1,2,"processed_pseudogene",NA
"ENSG00000116299",93102,14,48,"protein_coding","143"
"ENSG00000137962",126080,5,34,"protein_coding","136"
"ENSG00000227832",1097,1,1,"processed_pseudogene",NA
"ENSG00000286692",485,1,1,"lncRNA","486"
"ENSG00000260464",1765,1,1,"lncRNA","1766"
"ENSG00000237435",84989,23,50,"lncRNA","229"
"ENSG00000231996",151,1,1,"processed_pseudogene",NA
"ENSG00000273204",428,1,1,"lncRNA","429"
"ENSG00000079739",66834,6,21,"protein_coding","155"
"ENSG00000117154",270685,4,15,"protein_coding","120.5"
"ENSG00000162377",13898,2,5,"protein_coding","141"
"ENSG00000224613",109531,4,11,"lncRNA","112.5"
"ENSG00000215871",813,1,1,"processed_pseudogene",NA
"ENSG00000287372",32203,3,8,"lncRNA","393.5"
"ENSG00000232542",25987,1,2,"lncRNA","200.5"
"ENSG00000116774",56181,5,12,"protein_coding","286"
"ENSG00000287756",3258,1,2,"lncRNA","726.5"
"ENSG00000284652",1764,1,1,"lncRNA","1765"
"ENSG00000023909",24257,4,13,"protein_coding","115"
"ENSG00000069702",225992,11,45,"protein_coding","159"
"ENSG00000232185",831,1,1,"processed_pseudogene",NA
"ENSG00000230489",30164,1,3,"lncRNA","131"
"ENSG00000228399",342,1,1,"processed_pseudogene",NA
"ENSG00000236776",459,1,1,"processed_pseudogene",NA
"ENSG00000224685",320,1,1,"processed_pseudogene",NA
"ENSG00000287076",6044,3,6,"lncRNA","1082"
"ENSG00000237480",167870,12,35,"lncRNA","130"
"ENSG00000271252",16374,1,2,"lncRNA","143.5"
"ENSG00000230427",5949,1,2,"lncRNA","548"
"ENSG00000235794",330,1,1,"unprocessed_pseudogene",NA
"ENSG00000286758",1143,1,2,"lncRNA","299.5"
"ENSG00000237337",1562,1,2,"lncRNA","429"
"ENSG00000233983",398,1,1,"processed_pseudogene",NA
"ENSG00000198198",64365,19,114,"protein_coding","131.5"
"ENSG00000225183",237,1,1,"processed_pseudogene",NA
"ENSG00000230402",13564,1,3,"lncRNA","125"
"ENSG00000116793",62658,12,40,"protein_coding","145.5"
"ENSG00000238122",12493,1,2,"lncRNA","1240.5"
"ENSG00000260879",1565,1,1,"lncRNA","1566"
"ENSG00000283354",5669,1,2,"unprocessed_pseudogene",NA
"ENSG00000232918",487,1,1,"processed_pseudogene",NA
"ENSG00000236360",501,1,1,"processed_pseudogene",NA
"ENSG00000183298",879,1,1,"processed_pseudogene",NA
"ENSG00000234332",993,1,2,"processed_pseudogene",NA
"ENSG00000117525",12586,4,11,"protein_coding","179"
"ENSG00000225079",519,1,1,"processed_pseudogene",NA
"ENSG00000226483",669,1,1,"processed_pseudogene",NA
"ENSG00000224238",17380,1,2,"lncRNA","1030"
"ENSG00000229537",46753,5,11,"lncRNA","125"
"ENSG00000162699",942,1,1,"processed_pseudogene",NA
"ENSG00000162692",19303,6,17,"protein_coding","267"
"ENSG00000203914",1566,1,1,"processed_pseudogene",NA
"ENSG00000270457",337,1,1,"lncRNA","338"
"ENSG00000203858",7085,1,3,"unprocessed_pseudogene",NA
"ENSG00000231987",120056,1,6,"lncRNA","72.5"
"ENSG00000228057",1257,1,1,"processed_pseudogene",NA
"ENSG00000261593",189,1,1,"unprocessed_pseudogene",NA
"ENSG00000224445",128663,3,10,"lncRNA","124"
"ENSG00000229842",666,1,1,"unprocessed_pseudogene",NA
"ENSG00000270631",557,1,1,"processed_pseudogene",NA
"ENSG00000229201",22562,1,4,"lncRNA","52"
"ENSG00000181656",3882,1,2,"protein_coding","1746"
"ENSG00000122481",13015,7,19,"protein_coding","468"
"ENSG00000198162",161423,5,22,"protein_coding","119"
"ENSG00000238198",61426,1,3,"lncRNA","175"
"ENSG00000171517",81604,3,7,"protein_coding","775"
"ENSG00000228852",35773,6,12,"lncRNA","185.5"
"ENSG00000203864",12491,1,4,"lncRNA","91.5"
"ENSG00000233482",508,1,2,"lncRNA","176"
"ENSG00000230250",29377,4,8,"lncRNA","100"
"ENSG00000232878",227032,3,8,"lncRNA","64"
"ENSG00000143079",67242,4,12,"protein_coding","116"
"ENSG00000232450",747,1,1,"transcribed_processed_pseudogene",NA
"ENSG00000223575",956,1,1,"processed_pseudogene",NA
"ENSG00000230768",31416,21,36,"lncRNA","155"
"ENSG00000235202",49154,3,8,"lncRNA","260"
"ENSG00000272715",382,1,1,"lncRNA","383"
"ENSG00000235038",20135,1,5,"lncRNA","85"
"ENSG00000143093",43064,9,40,"protein_coding","103"
"ENSG00000226415",749,1,1,"processed_pseudogene",NA
"ENSG00000085491",66806,5,19,"protein_coding","153"
"ENSG00000173947",6413,4,12,"protein_coding","131"
"ENSG00000230434",1425,3,5,"lncRNA","576.5"
"ENSG00000230718",357,1,1,"processed_pseudogene",NA
"ENSG00000134198",41492,4,14,"protein_coding","99"
"ENSG00000235595",992,1,1,"processed_pseudogene",NA
"ENSG00000226053",61911,1,3,"lncRNA","101"
"ENSG00000226128",432,1,1,"processed_pseudogene",NA
"ENSG00000198799",59062,5,26,"protein_coding","144"
"ENSG00000279513",1491,1,1,"TEC","1492"
"ENSG00000117620",66283,24,44,"protein_coding","155"
"ENSG00000280186",2330,1,1,"TEC","2331"
"ENSG00000223906",765,1,2,"lncRNA","233.5"
"ENSG00000162688",73662,6,42,"protein_coding","134"
"ENSG00000197106",51708,2,14,"protein_coding","187.5"
"ENSG00000259946",1809,1,1,"lncRNA","1810"
"ENSG00000236137",34008,2,6,"lncRNA","195.5"
"ENSG00000203859",8104,6,15,"protein_coding","198"
"ENSG00000228086",23598,1,2,"lncRNA","296"
"ENSG00000213421",782,1,1,"processed_pseudogene",NA
"ENSG00000234020",14134,1,9,"unprocessed_pseudogene",NA
"ENSG00000236804",752,1,1,"processed_pseudogene",NA
"ENSG00000231072",1002,1,1,"processed_pseudogene",NA
"ENSG00000273406",475,1,1,"lncRNA","476"
"ENSG00000185946",29548,9,33,"protein_coding","119"
"ENSG00000162627",98799,5,17,"protein_coding","183"
"ENSG00000226715",148063,14,30,"lncRNA","134"
"ENSG00000162695",85681,3,15,"protein_coding","127"
"ENSG00000265808",25622,2,7,"protein_coding","161"
"ENSG00000261290",153,1,1,"unprocessed_pseudogene",NA
"ENSG00000225923",741,1,1,"processed_pseudogene",NA
"ENSG00000134247",80437,3,13,"protein_coding","381"
"ENSG00000187481",6582,1,3,"unprocessed_pseudogene",NA
"ENSG00000116752",14072,2,9,"protein_coding","93"
"ENSG00000162664",40423,4,20,"protein_coding","121.5"
"ENSG00000236866",8938,3,7,"lncRNA","214"
"ENSG00000134253",11527,5,16,"protein_coding","251"
"ENSG00000223416",347,1,1,"processed_pseudogene",NA
"ENSG00000179571",40425,1,16,"unprocessed_pseudogene",NA
"ENSG00000227850",179,1,1,"processed_pseudogene",NA
"ENSG00000235777",1145,2,5,"lncRNA","108"
"ENSG00000173218",56254,6,17,"protein_coding","134"
"ENSG00000285532",13812,2,6,"lncRNA","203"
"ENSG00000226755",507,1,1,"processed_pseudogene",NA
"ENSG00000232650",28783,2,6,"lncRNA","117"
"ENSG00000183508",22341,1,2,"protein_coding","2827"
"ENSG00000277095",31931,1,5,"unprocessed_pseudogene",NA
"ENSG00000234283",8865,1,3,"lncRNA","152"
"ENSG00000232780",914,2,2,"transcribed_processed_pseudogene",NA
"ENSG00000274927",37546,1,10,"unprocessed_pseudogene",NA
"ENSG00000264145",674,1,1,"processed_pseudogene",NA
"ENSG00000238256",142,1,1,"processed_pseudogene",NA
"ENSG00000198765",140507,9,47,"protein_coding","87.5"
"ENSG00000224335",216,1,1,"unprocessed_pseudogene",NA
"ENSG00000277702",582,1,2,"unprocessed_pseudogene",NA
"ENSG00000143398",51587,17,45,"protein_coding","130"
"ENSG00000196505",66136,6,25,"protein_coding","140"
"ENSG00000223489",2628,1,1,"processed_pseudogene",NA
"ENSG00000230546",140,1,1,"unprocessed_pseudogene",NA
"ENSG00000213262",827,1,1,"processed_pseudogene",NA
"ENSG00000287015",1111,1,2,"lncRNA","359.5"
"ENSG00000235526",1076,1,2,"lncRNA","254"
"ENSG00000228347",524,1,1,"processed_pseudogene",NA
"ENSG00000236012",280,1,1,"processed_pseudogene",NA
"ENSG00000270911",1250,1,1,"processed_pseudogene",NA
"ENSG00000134200",4476,1,3,"protein_coding","163"
"ENSG00000065183",36823,4,34,"protein_coding","102"
"ENSG00000227082",66754,6,16,"lncRNA","256"
"ENSG00000226126",1313,1,1,"processed_pseudogene",NA
"ENSG00000163393",93541,3,16,"protein_coding","153"
"ENSG00000163156",13632,7,18,"protein_coding","93.5"
"ENSG00000143631",23074,1,3,"protein_coding","159"
"ENSG00000156150",10802,2,6,"protein_coding","337"
"ENSG00000228453",380,1,1,"processed_pseudogene",NA
"ENSG00000274642",122595,1,6,"unprocessed_pseudogene",NA
"ENSG00000177551",7540,3,6,"protein_coding","1166.5"
"ENSG00000197323",118413,6,28,"protein_coding","145"
"ENSG00000237975",277331,18,44,"lncRNA","124"
"ENSG00000261168",1535,1,1,"lncRNA","1536"
"ENSG00000287980",21702,1,3,"lncRNA","465"
"ENSG00000229283",6381,1,2,"lncRNA","238"
"ENSG00000271419",1192,1,2,"processed_pseudogene",NA
"ENSG00000226172",1048,1,2,"lncRNA","326.5"
"ENSG00000079335",175276,14,43,"protein_coding","93"
"ENSG00000143119",28734,6,18,"protein_coding","84"
"ENSG00000237278",1562,1,1,"processed_pseudogene",NA
"ENSG00000233432",1547,1,1,"processed_pseudogene",NA
"ENSG00000227700",516,1,1,"processed_pseudogene",NA
"ENSG00000229911",679,1,1,"processed_pseudogene",NA
"ENSG00000143520",11271,1,3,"protein_coding","160"
"ENSG00000171943",208063,5,19,"protein_coding","193"
"ENSG00000270719",213,1,1,"processed_pseudogene",NA
"ENSG00000155761",231638,13,80,"protein_coding","141"
"ENSG00000230806",38650,2,7,"lncRNA","164.5"
"ENSG00000116830",47127,7,38,"protein_coding","115"
"ENSG00000234422",339,1,1,"processed_pseudogene",NA
"ENSG00000227056",782,1,1,"processed_pseudogene",NA
"ENSG00000227091",6541,3,7,"lncRNA","387"
"ENSG00000214204",909,1,1,"processed_pseudogene",NA
"ENSG00000081026",295408,6,31,"protein_coding","144"
"ENSG00000225650",967,1,1,"processed_pseudogene",NA
"ENSG00000224965",1153,1,2,"lncRNA","374"
"ENSG00000228127",26761,6,17,"lncRNA","230.5"
"ENSG00000226984",426,1,1,"processed_pseudogene",NA
"ENSG00000186150",1504,1,1,"protein_coding","1505"
"ENSG00000143458",54964,6,20,"protein_coding","168"
"ENSG00000230932",578,1,1,"processed_pseudogene",NA
"ENSG00000073754",67345,2,9,"protein_coding","321"
"ENSG00000228826",17259,1,5,"lncRNA","106.5"
"ENSG00000233907",4619,1,4,"lncRNA","338"
"ENSG00000225036",827,1,1,"processed_pseudogene",NA
"ENSG00000228420",43081,1,4,"lncRNA","106.5"
"ENSG00000233839",409,1,1,"processed_pseudogene",NA
"ENSG00000250890",156,1,1,"unprocessed_pseudogene",NA
"ENSG00000232240",242,1,1,"processed_pseudogene",NA
"ENSG00000230921",1385,1,2,"lncRNA","155.5"
"ENSG00000286151",16332,1,6,"unprocessed_pseudogene",NA
"ENSG00000234388",300,1,1,"processed_pseudogene",NA
"ENSG00000271736",10208,4,8,"lncRNA","135"
"ENSG00000233717",816,1,3,"processed_pseudogene",NA
"ENSG00000163155",6200,2,5,"protein_coding","400.5"
"ENSG00000241975",317,1,1,"processed_pseudogene",NA
"ENSG00000271143",202,1,1,"processed_pseudogene",NA
"ENSG00000270976",212,1,1,"processed_pseudogene",NA
"ENSG00000228217",419,1,1,"processed_pseudogene",NA
"ENSG00000270342",402,1,1,"processed_pseudogene",NA
"ENSG00000175984",87574,6,35,"protein_coding","121"
"ENSG00000231100",832,1,2,"unprocessed_pseudogene",NA
"ENSG00000116824",14799,2,7,"protein_coding","231"
"ENSG00000235887",1325,1,3,"lncRNA","142"
"ENSG00000237460",47092,3,10,"lncRNA","144"
"ENSG00000236887",433,1,1,"processed_pseudogene",NA
"ENSG00000024526",23069,5,22,"protein_coding","173"
"ENSG00000236480",1845,1,2,"processed_pseudogene",NA
"ENSG00000235756",1134,1,1,"processed_pseudogene",NA
"ENSG00000173810",488,1,1,"processed_pseudogene",NA
"ENSG00000235005",2088,1,2,"lncRNA","225"
"ENSG00000271890",1028,1,1,"unprocessed_pseudogene",NA
"ENSG00000227425",263,1,1,"processed_pseudogene",NA
"ENSG00000225279",18308,2,8,"lncRNA","115"
"ENSG00000229101",649,1,2,"unprocessed_pseudogene",NA
"ENSG00000239216",787,1,2,"lncRNA","205"
"ENSG00000283360",67114,1,5,"lncRNA","194"
"ENSG00000117262",62662,13,41,"protein_coding","96"
"ENSG00000227907",5991,1,2,"lncRNA","226"
"ENSG00000227970",14226,1,7,"unitary_pseudogene",NA
"ENSG00000261055",1888,1,1,"lncRNA","1889"
"ENSG00000231613",1578,1,2,"lncRNA","254.5"
"ENSG00000137947",39311,7,22,"protein_coding","134"
"ENSG00000236689",954,1,2,"unprocessed_pseudogene",NA
"ENSG00000233589",4410,1,2,"lncRNA","480"
"ENSG00000117586",23600,3,7,"protein_coding","278"
"ENSG00000230946",978,1,1,"processed_pseudogene",NA
"ENSG00000226028",533,1,1,"processed_pseudogene",NA
"ENSG00000162728",9025,1,3,"protein_coding","964"
"ENSG00000229021",48243,1,13,"lncRNA","110"
"ENSG00000203825",31066,1,17,"unprocessed_pseudogene",NA
"ENSG00000184371",20750,9,28,"protein_coding","131"
"ENSG00000233449",672,1,1,"processed_pseudogene",NA
"ENSG00000242943",581,1,1,"processed_pseudogene",NA
"ENSG00000233203",1287,4,8,"lncRNA","219"
"ENSG00000232499",1028,1,1,"processed_pseudogene",NA
"ENSG00000232265",30841,19,36,"lncRNA","250.5"
"ENSG00000163154",3100,1,2,"protein_coding","579"
"ENSG00000232995",77389,9,21,"lncRNA","110"
"ENSG00000238087",14527,1,8,"unprocessed_pseudogene",NA
"ENSG00000227777",617,1,1,"processed_pseudogene",NA
"ENSG00000177173",1156,1,1,"processed_pseudogene",NA
"ENSG00000238022",3153,3,5,"lncRNA","337"
"ENSG00000231671",66966,3,9,"lncRNA","137"
"ENSG00000162729",7603,5,15,"protein_coding","378"
"ENSG00000143158",20397,3,10,"protein_coding","112"
"ENSG00000271092",129302,2,3,"protein_coding","94"
"ENSG00000238118",37559,1,3,"unprocessed_pseudogene",NA
"ENSG00000276118",95,1,1,"unprocessed_pseudogene",NA
"ENSG00000232148",29433,1,10,"unprocessed_pseudogene",NA
"ENSG00000278811",258990,2,7,"lncRNA","176"
"ENSG00000000460",192073,9,45,"protein_coding","105"
"ENSG00000188859",109575,5,14,"protein_coding","744"
"ENSG00000275075",98,1,1,"processed_pseudogene",NA
"ENSG00000135862",122172,6,38,"protein_coding","155.5"
"ENSG00000232952",1778,1,1,"processed_pseudogene",NA
"ENSG00000227722",59379,2,5,"transcribed_processed_pseudogene",NA
"ENSG00000285922",2515,1,2,"lncRNA","892"
"ENSG00000275801",654,1,2,"unprocessed_pseudogene",NA
"ENSG00000143198",30583,14,31,"protein_coding","74"
"ENSG00000143318",11311,3,14,"protein_coding","101"
"ENSG00000232188",2641,1,2,"lncRNA","287.5"
"ENSG00000232212",39453,1,4,"lncRNA","94"
"ENSG00000143621",9240,5,21,"protein_coding","83.5"
"ENSG00000241042",1652,1,2,"lncRNA","85.5"
"ENSG00000143155",23147,2,9,"protein_coding","132"
"ENSG00000260322",1975,1,1,"lncRNA","1976"
"ENSG00000223495",317,1,1,"processed_pseudogene",NA
"ENSG00000143156",235417,14,37,"protein_coding","107"
"ENSG00000198771",78603,6,21,"protein_coding","204"
"ENSG00000225462",1070,1,1,"processed_pseudogene",NA
"ENSG00000237756",809,1,2,"lncRNA","234.5"
"ENSG00000116147",428422,3,28,"protein_coding","152"
"ENSG00000213064",27083,4,13,"protein_coding","86"
"ENSG00000203307",6300,1,3,"lncRNA","127"
"ENSG00000143179",84004,9,23,"protein_coding","135.5"
"ENSG00000271187",218,1,1,"processed_pseudogene",NA
"ENSG00000274562",3165,1,2,"unprocessed_pseudogene",NA
"ENSG00000143315",7037,1,1,"protein_coding","7038"
"ENSG00000231175",176768,1,5,"lncRNA","91"
"ENSG00000143185",3229,1,3,"protein_coding","115"
"ENSG00000272931",694,1,1,"lncRNA","695"
"ENSG00000143190",206469,17,50,"protein_coding","123.5"
"ENSG00000225475",140,1,1,"processed_pseudogene",NA
"ENSG00000230898",17313,1,2,"lncRNA","242"
"ENSG00000232223",917,1,1,"processed_pseudogene",NA
"ENSG00000224698",12495,1,2,"lncRNA","1240.5"
"ENSG00000287697",1270,1,1,"lncRNA","1271"
"ENSG00000075945",163882,6,30,"protein_coding","125.5"
"ENSG00000235303",48485,1,3,"lncRNA","689"
"ENSG00000234810",741225,11,34,"lncRNA","109"
"ENSG00000224468",2880,1,3,"lncRNA","159"
"ENSG00000235628",18043,1,2,"lncRNA","315"
"ENSG00000232551",1558,1,1,"processed_pseudogene",NA
"ENSG00000092607",106510,3,12,"protein_coding","170"
"ENSG00000238270",527,1,2,"lncRNA","207"
"ENSG00000285894",131126,1,4,"lncRNA","227"
"ENSG00000236025",208,1,1,"processed_pseudogene",NA
"ENSG00000230687",1621,1,2,"lncRNA","387.5"
"ENSG00000230704",1719,1,2,"lncRNA","338.5"
"ENSG00000283255",5791,1,3,"lncRNA","48"
"ENSG00000227741",6670,1,5,"lncRNA","131"
"ENSG00000237049",353,1,1,"processed_pseudogene",NA
"ENSG00000286754",2713,1,2,"lncRNA","333.5"
"ENSG00000232751",315,1,1,"processed_pseudogene",NA
"ENSG00000236364",11270,2,5,"lncRNA","337.5"
"ENSG00000117091",33085,3,8,"protein_coding","303"
"ENSG00000235378",129,1,1,"processed_pseudogene",NA
"ENSG00000143171",44433,4,17,"protein_coding","145"
"ENSG00000275767",31952,1,7,"unprocessed_pseudogene",NA
"ENSG00000224718",3125,1,3,"lncRNA","270"
"ENSG00000047410",64041,9,68,"protein_coding","135"
"ENSG00000231992",18407,1,2,"lncRNA","210"
"ENSG00000018625",27832,8,38,"protein_coding","135"
"ENSG00000171806",2434,3,5,"protein_coding","731"
"ENSG00000287919",5469,1,2,"lncRNA","1363"
"ENSG00000233882",7308,1,2,"lncRNA","149.5"
"ENSG00000198358",17457,1,6,"lncRNA","130.5"
"ENSG00000134216",29715,8,27,"protein_coding","124"
"ENSG00000230748",624,1,1,"processed_pseudogene",NA
"ENSG00000254154",109219,3,40,"lncRNA","109"
"ENSG00000162694",22807,7,20,"protein_coding","319"
"ENSG00000238108",432,1,1,"processed_pseudogene",NA
"ENSG00000214262",1778,2,2,"transcribed_processed_pseudogene",NA
"ENSG00000215835",1968,1,1,"processed_pseudogene",NA
"ENSG00000118197",46011,8,23,"protein_coding","160.5"
"ENSG00000135842",183784,5,22,"protein_coding","131.5"
"ENSG00000229258",24067,5,15,"lncRNA","84"
"ENSG00000287472",7779,1,2,"lncRNA","615"
"ENSG00000241318",927,1,1,"processed_pseudogene",NA
"ENSG00000228238",1020,1,1,"processed_pseudogene",NA
"ENSG00000232393",885,1,1,"processed_pseudogene",NA
"ENSG00000184155",929,1,1,"protein_coding","930"
"ENSG00000058085",58889,4,30,"protein_coding","156"
"ENSG00000260088",24743,1,3,"lncRNA","122"
"ENSG00000116815",56505,5,13,"protein_coding","264"
"ENSG00000232917",290,1,1,"processed_pseudogene",NA
"ENSG00000233057",1375,1,1,"processed_pseudogene",NA
"ENSG00000237131",247,1,1,"processed_pseudogene",NA
"ENSG00000233946",160,1,1,"processed_pseudogene",NA
"ENSG00000143167",113643,4,13,"protein_coding","155"
"ENSG00000143184",5464,1,3,"protein_coding","115"
"ENSG00000260976",9079,1,3,"lncRNA","180"
"ENSG00000235215",22117,1,3,"lncRNA","85"
"ENSG00000224691",488,1,2,"lncRNA","176.5"
"ENSG00000286572",9432,1,2,"lncRNA","1280"
"ENSG00000235101",831,1,1,"transcribed_processed_pseudogene",NA
"ENSG00000228215",187828,2,8,"lncRNA","117.5"
"ENSG00000177807",71509,10,23,"protein_coding","139"
"ENSG00000233626",385,1,1,"processed_pseudogene",NA
"ENSG00000233691",589,1,1,"processed_pseudogene",NA
"ENSG00000283518",136579,1,5,"lncRNA","242"
"ENSG00000271527",534,1,1,"processed_pseudogene",NA
"ENSG00000143228",89188,12,39,"protein_coding","98"
"ENSG00000235827",2110,1,4,"unprocessed_pseudogene",NA
"ENSG00000231615",1336,1,1,"processed_pseudogene",NA
"ENSG00000231714",1483,1,2,"lncRNA","220"
"ENSG00000174514",34033,11,28,"protein_coding","169"
