"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length","Intron_Length","splice5","splice3","codingpotential","branchpt_len"
"LOC124903861",2059,1,3,"lncRNA",160,819.5,1,0,0.0176663,"7"
"LOC105376808",3289,1,3,"lncRNA",278,1233.5,1,0,0.0166842,"27.5"
"LINC02783",6571,1,4,"lncRNA",150.5,2277,1,0,0.600995,"240"
"PADI1",40828,8,23,"protein_coding",125,1150,1,0,1,"114"
"PADI3",35130,4,19,"protein_coding",122,1735,1,0,1,"115"
"PADI4",55698,6,22,"protein_coding",118,2059,1,0,1,"75"
"PADI6",29501,1,16,"protein_coding",125,1407,1,0,1,"170"
"RCC2",32998,2,14,"protein_coding",132,2071,1,0,1,"91"
"RCC2-AS1",621,1,2,"antisense_RNA",155,312,1,0,0.00771606,"197"
"ARHGEF10L",185721,19,51,"protein_coding",123,2081,1,0,1,"169"
"LINC02810",4790,3,9,"lncRNA",271.5,787,1,0,0.213122,"35"
"ACTL8",71781,2,4,"protein_coding",372,34970.5,1,0,1,"172"
"LOC105376809",10007,3,6,"lncRNA",204,3700.5,1,0,0.0116369,"31.5"
"LOC105376812",13043,1,3,"lncRNA",351,5873,1,0,0.142599,"33.5"
"LINC01654",8757,1,3,"lncRNA",191,3143.5,1,0,0.0806912,"125.5"
"IGSF21",270626,3,12,"protein_coding",120.5,10612,1,0,1,"161"
"IGSF21-AS1",15983,4,11,"lncRNA",98,3196,1,0,0.04147455,"31.5"
"PAX7",118022,2,11,"protein_coding",203,2614,1,0,1,"161"
"TAS1R2",20057,1,6,"protein_coding",255.5,2344,1,0,1,"88"
"ALDH4A1",31149,2,18,"protein_coding",119,1236,1,0,1,"278"
"LOC105376815",83280,3,6,"lncRNA",285,17967,1,0,0.0321563,"121.5"
"EMC1-AS1",30336,2,3,"lncRNA",245.5,24511.5,1,0,0.03312265,"35.5"
"EMC1",35876,1,26,"protein_coding",128,1066,1,0,1,"94"
"MRTO4",8321,2,9,"protein_coding",79.5,492,1,0,0.998086,"91"
"AKR7L",8144,1,7,"misc_RNA",188,1430.5,1,0,0.888232,"21"
"AKR7A3",14543,3,9,"protein_coding",130,666.5,1,0,1,"36.5"
"LOC124903867",17387,1,3,"lncRNA",384,7950.5,1,0,0.078178,"18"
"AKR7A2",9439,3,9,"protein_coding",130,855,1,0,0.999993,"97"
"SLC66A1",22155,3,20,"protein_coding",152,732,4,0,0.999911,"201"
"CAPZB",146682,9,19,"protein_coding",114,9116,1,0,0.999916,"39"
"LOC124903868",7716,1,4,"lncRNA",118.5,1241,1,0,0.00258685,"20"
"LOC124903869",6636,1,3,"lncRNA",125,3071.5,1,0,0.00922485,"32.5"
"LOC105376819",47250,3,9,"lncRNA",143,10236,1,0,0.0305037,"26"
"LOC105376818",2593,1,3,"lncRNA",43,1227,1,0,0.00292471,"46.5"
"LOC105376817",17309,1,4,"lncRNA",56,5506,1,0,0.0146154,"26"
"MICOS10-DT",5030,1,2,"lncRNA",103.5,4824,1,0,0.00361072,"20"
"MICOS10-NBL1",61407,1,5,"protein_coding",185,2553.5,1,0,0.996088,"165"
"MICOS10",32779,1,5,"protein_coding",131,3240,1,0,0.0299029,"47.5"
"NBL1",15224,7,8,"protein_coding",189,1430,1,0,0.991995,"155"
"HTR6",16090,1,3,"protein_coding",1593,6145.5,1,0,1,"46"
"TMCO4",118140,7,25,"protein_coding",133,6264,1,0,1,"135"
"LOC105376823",28970,2,4,"lncRNA",133,14126,1,0,0.02505635,"81.5"
"OTUD3",30548,4,12,"protein_coding",140.5,3057,1,0,0.9996875,"31"
"PLA2G2E",3608,1,4,"protein_coding",123,764,1,0,0.806789,"267"
"PLA2G2A",4997,4,12,"protein_coding",145,460,1,0,0.554602,"82"
"PLA2G5",63514,4,15,"protein_coding",145,2386.5,1,0,0.320887,"119.5"
"PLA2G2D",7597,1,4,"protein_coding",145,2527,1,0,0.0763247,"113"
"PLA2G2F",11067,3,8,"protein_coding",145,2108,1,0,0.989009,"82.5"
"PLA2G2C",23462,3,11,"protein_coding",149,2147,1,0,0.277332,"102.5"
"UBXN10",12968,3,4,"protein_coding",2781,4393,1,0,0.99817,"34"
"LOC105376825",5519,1,3,"lncRNA",1163,1239,1,0,0.0934951,"31.5"
"LOC105376826",2638,1,3,"lncRNA",573,452.5,1,0,0.0280867,"101"
"LINC01757",1560,1,2,"lncRNA",240,1081,1,0,0.0956486,"144"
"LOC105376828",2891,1,5,"lncRNA",505,662,1,0,0.0318894,"141.5"
"VWA5B1",68649,9,37,"protein_coding",159,1797,1,0,1,"151"
"LINC01141",69444,1,12,"lncRNA",125.5,1385,1,0,0.135308,"23"
"CAMK2N1",3819,1,2,"protein_coding",1163,1494,1,0,0.108303,"1051"
"MUL1",8710,2,5,"protein_coding",184,1032,1,0,0.9999865,"19"
"CDA",29874,1,4,"protein_coding",149,8834,1,0,0.959384,"107"
"PINK1",18057,1,8,"protein_coding",210,1764,1,0,1,"150"
"PINK1-AS",9536,1,3,"antisense_RNA",462,2548,1,0,0.513516,"229.5"
"DDOST",9577,1,11,"protein_coding",111,281.5,1,0,1,"97"
"SH2D5",12967,3,15,"protein_coding",160,735,1,0,0.999997,"399"
"HP1BP3",47036,7,24,"protein_coding",144,2986,4,0,1,"20"
"EIF4G3",370724,12,51,"protein_coding",123,4939,1,0,1,"19"
"LOC105376830",15555,2,7,"lncRNA",65,3125,1,0,0.04616085,"20"
"LOC105376829",13364,2,5,"lncRNA",66,2198,1,0,0.178296,"10"
"ECE1",128243,8,26,"protein_coding",115,2116,1,0,1,"151"
"LOC124903872",5143,1,3,"lncRNA",404,1870.5,1,0,0.0661426,"197"
"ECE1-AS1",6579,1,3,"lncRNA",454,2003,1,0,0.0681078,"94.5"
"LOC105376832",3876,2,4,"lncRNA",147,471,1,0,0.04459395,"33"
"NBPF3",47802,4,27,"protein_coding",168.5,838,4,0,1,"31"
"ALPL",69407,4,17,"protein_coding",144,1935,1,0,1,"107"
"LINC02596",5498,1,2,"lncRNA",802,3895,1,0,0.0929754,"182"
"RAP1GAP",73181,2,47,"protein_coding",102,789.5,1,0,1,"232.5"
"USP48",104837,6,35,"protein_coding",129,2111.5,1,0,1,"14.5"
"LDLRAD2",12826,1,5,"protein_coding",272,1490.5,1,0,0.999748,"138.5"
"HSPG2",115071,2,104,"protein_coding",139,269,1,0,1,"152"
"CELA3B",21643,4,14,"protein_coding",116.5,2204,1,0,0.9999845,"60"
"CELA3A",10892,1,8,"protein_coding",116.5,1285,1,0,0.999956,"74"
"LINC01635",2054,1,3,"lncRNA",161,678.5,1,0,0.0367791,"87"
"LINC00339",6013,2,6,"lncRNA",182,2743,1,0,0.593078,"41"
"CDC42",48584,2,8,"protein_coding",126,4209,1,0,0.965394,"44"
"WNT4",25789,3,8,"protein_coding",236,4367,1,0,0.999945,"217"
"LOC105376845",16440,5,12,"lncRNA",251,470,1,0,0.219145,"61.5"
"LOC105376850",9161,1,2,"lncRNA",302.5,8557,1,0,0.0463378,"36"
"LOC107985377",5401,1,5,"lncRNA",110,1287.5,1,0,0.203585,"92"
"LOC105376856",2643,1,3,"lncRNA",234,818,1,0,0.354643,"40.5"
"ZBTB40",102365,5,24,"protein_coding",193,1487,1,0,1,"32.5"
"EPHA8",41411,6,26,"protein_coding",169.5,1552.5,1,0,1,"174.5"
"C1QA",3215,2,5,"protein_coding",294,970,1,0,0.999381,"82"
"C1QC",4456,1,5,"protein_coding",254,1573,1,0,0.999675,"188"
"C1QB",8331,1,4,"protein_coding",178.5,1168,1,0,0.999189,"246"
"EPHB2",211284,3,22,"protein_coding",159.5,1876,1,0,1,"192"
"LOC124903874",6043,2,5,"lncRNA",80,2899.5,1,0,0.0375188,"71.5"
"LACTBL1",19806,1,8,"protein_coding",131.5,2073,1,0,1,"72"
"TEX46",5021,1,3,"protein_coding",163,2255,1,0,0.704939,"64"
"KDM1A",64227,2,24,"protein_coding",115,1568.5,1,0,1,"24.5"
"LUZP1",94503,7,13,"protein_coding",199,14639,1,0,1,"11"
"HTR1D",25591,1,2,"protein_coding",1660,22272,1,0,0.999998,"7"
"LINC01355",4209,1,2,"lncRNA",1755.5,699,2,0,0.0409757,"48"
"HNRNPR",39630,5,16,"protein_coding",136,2538.5,1,0,1,"10.5"
"ZNF436",10400,2,5,"protein_coding",417,3014.5,1,0,1,"25"
"ZNF436-AS1",2868,2,4,"lncRNA",311.5,964,1,0,0.1745475,"5.5"
"TCEA3",45149,3,15,"protein_coding",142,3190.5,5,0,1,"66"
"LOC124903875",4122,2,4,"lncRNA",300,1450,1,0,0.1408955,"30"
"ASAP3",56057,3,30,"protein_coding",101.5,455,1,0,1,"78"
"LOC101928163",6489,1,3,"lncRNA",141,2639,1,0,0.110186,"151.5"
"LOC124903876",33295,2,6,"lncRNA",115,11930,1,0,0.0713182,"22"
"LOC105376859",6528,3,8,"lncRNA",479,207,1,0,0.135448,"129"
"ID3",1575,1,3,"protein_coding",375,313,1,0,0.830009,"333"
"MDS2",13255,1,11,"lncRNA",143,551,1,0,0.616157,"34"
"RPL11",5056,2,9,"protein_coding",111,780.5,1,0,0.883832,"38"
"ELOA",18592,1,11,"protein_coding",112,831.5,1,0,1,"54"
"ELOA-AS1",17909,1,4,"lncRNA",129,5773,1,0,0.00638761,"32.5"
"PITHD1",9821,1,6,"protein_coding",107,724,1,0,0.999059,"37"
"LOC105376860",3499,1,2,"lncRNA",410,2680,1,0,0.0481196,"12"
"GALE",5155,3,14,"protein_coding",114,243,4,0,1,"147"
"HMGCL",23543,1,9,"protein_coding",108,3267,1,0,0.999886,"89"
"FUCA1",23220,1,11,"protein_coding",138,2347,1,0,0.999972,"31"
"CNR2",45166,3,5,"protein_coding",2635.5,39896,1,0,0.99975,"24"
"LOC124903877",9333,1,4,"lncRNA",10,3457,1,0,1.8769e-05,"34"
"PNRC2",3634,1,3,"protein_coding",206,617.5,1,0,0.313023,"29.5"
"SRSF10",15986,2,16,"protein_coding",163,2115,1,0,0.3498255,"32"
"LOC105378615",380,1,2,"lncRNA",85,211,1,0,0.00573201,"26"
"LOC105376863",18684,1,3,"lncRNA",95,9207.5,1,0,0.0703863,"23"
"LOC107984931",21833,1,3,"lncRNA",83,10738,1,0,0.0251346,"37"
"MYOM3",56090,1,37,"protein_coding",122,1016.5,4,0,1,"128"
"MYOM3-AS1",16590,1,3,"lncRNA",81,8166,1,0,0.039677,"77.5"
"LOC124903878",1928,1,3,"lncRNA",167,728,1,0,0.145165,"163.5"
"LOC105376864",5624,1,4,"lncRNA",99,1730,1,0,0.0354696,"23"
"IL22RA1",23366,1,7,"protein_coding",139,3531.5,1,0,1,"101"
"LOC124903879",9038,1,3,"lncRNA",306,2666,1,0,0.623971,"213.5"
"IFNLR1",33099,4,11,"protein_coding",151.5,6334,1,0,1,"72"
"LINC02800",11410,1,3,"lncRNA",152,4783.5,1,0,0.270111,"19"
"GRHL3",45379,4,20,"protein_coding",95,1770,1,0,1,"75"
"STPG1",58750,3,13,"protein_coding",138,5838,1,0,0.996622,"35"
"NIPAL3",59455,7,23,"protein_coding",103,3385,4,0,0.999994,"21"
"RCAN3AS",6128,1,5,"lncRNA",189,5751,1,0,0.116296,"183"
"RCAN3",38697,4,10,"protein_coding",174,1838,1,0,0.999631,"51"
"NCMAP-DT",16748,1,3,"lncRNA",209,7888,1,0,0.0456116,"110"
"NCMAP",53238,3,6,"protein_coding",87,5454,1,0,0.115857,"27"
"SRRM1",29997,7,32,"protein_coding",123,941,4,0,0.999994,"32"
"CLIC4",97586,3,9,"protein_coding",152.5,12825,1,0,0.999858,"22"
"LOC105376876",8674,1,3,"lncRNA",385,3722,1,0,0.449741,"254"
"RUNX3",65651,3,11,"protein_coding",159,6410.5,1,0,1,"149"
"LINC02793",7828,1,3,"lncRNA",243,2629,1,0,0.571468,"2"
"LOC124903880",1755,1,3,"lncRNA",101,749,1,0,0.0466306,"24.5"
"SYF2",10226,1,7,"protein_coding",103.5,1570,1,0,0.9961,"21"
"LOC124903881",7669,2,3,"lncRNA",173,4110.5,1,0,0.03841545,"91.5"
"RSRP1",96037,4,22,"protein_coding",457,1033.5,5,0,0.936486,"47.5"
"RHD",57983,4,16,"protein_coding",167,5881,1,0,1,"55"
"TMEM50A",24058,2,8,"protein_coding",106,3095.5,1,0,0.9588485,"7"
"RHCE",67983,4,13,"protein_coding",151,7914,1,0,1,"59"
"MACO1",69346,2,12,"protein_coding",175,2830.5,1,0,1,"11"
"MAN1C1",167798,2,16,"protein_coding",116,5008,4,0,1,"87"
"SELENON",17979,1,13,"protein_coding",125,828,1,0,0.999998,"93"
"MTFR1L",12978,3,10,"protein_coding",167,2090,1,0,0.999995,"38"
"AUNIP",27551,3,6,"protein_coding",178,2863,1,0,0.999999,"18"
"STMN1",22701,4,8,"protein_coding",173,1381.5,1,0,0.95471,"11.5"
"LOC105376885",1693,1,2,"lncRNA",652.5,389,1,0,0.160237,"21"
"LOC124905704",31913,3,12,"lncRNA",142,3705.5,1,0,0.0561663,"48"
"EXTL1",14692,2,12,"protein_coding",120,639.5,1,0,1,"140"
"SLC30A2",8865,1,8,"protein_coding",160,716,1,0,0.999997,"180"
"LOC105376910",2410,1,2,"lncRNA",1050,311,1,0,0.120917,"21"
"TRIM63",16331,1,9,"protein_coding",169,1269,1,0,1,"184.5"
"PDIK1L",14392,2,5,"protein_coding",302,2871,1,0,0.999984,"25"
"FAM110D",4884,1,2,"protein_coding",1400,2085,1,0,0.982093,"211"
"C1orf232",4862,2,6,"protein_coding",167,1370,1,0,0.9522425,"296"
"ZNF593OS",2311,1,4,"protein_coding",126.5,281,1,0,0.0805324,"252"
"ZNF593",965,1,3,"protein_coding",276,164,1,0,0.906051,"115"
"CNKSR1",12387,1,23,"protein_coding",90,204.5,1,0,1,"83.5"
"CATSPER4",12365,2,11,"protein_coding",155,764,1,0,1,"126"
"ZPLD2P",4520,1,4,"lncRNA",271,1505,1,0,0.0131944,"17"
"CEP85",44682,6,22,"protein_coding",134,1400,1,0,1,"24"
"SH3BGRL3",1436,1,3,"protein_coding",168,343,1,0,0.607385,"44"
"UBXN11",36041,2,18,"protein_coding",104,981,1,0,1,"130"
"CD52",2566,1,2,"protein_coding",233.5,2100,1,0,0.0354896,"129"
"CRYBG2",38576,6,28,"protein_coding",128.5,337,1,0,1,"106.5"
"ZNF683",12902,6,15,"protein_coding",167,1377,1,0,1,"77.5"
"LIN28A",18895,2,6,"protein_coding",191,754,1,0,0.8769925,"156"
"DHDDS",38989,7,20,"protein_coding",117,3937.5,1,0,0.999979,"28"
"DHDDS-AS1",4779,1,4,"lncRNA",115,2058.5,1,0,0.0622364,"14"
"HMGN2",4203,1,6,"protein_coding",73.5,436,1,0,0.307502,"44"
"RPS6KA1",45266,5,26,"protein_coding",107,716,1,0,1,"153"
"LOC105376888",1630,1,3,"lncRNA",56,731.5,1,0,0.0127572,"41"
"ARID1A",86099,1,21,"protein_coding",172,678,1,0,1,"40"
"PIGV",13605,4,13,"protein_coding",536.5,2994,1,0,0.999999,"48"
"ZDHHC18",30924,1,8,"protein_coding",144,1521,5,0,0.999656,"165.5"
"GPN2",14150,1,5,"protein_coding",161,2258,1,0,0.999995,"133.5"
"GPATCH3",9979,2,9,"protein_coding",175,985.5,1,0,1,"28"
"NUDC",46703,5,15,"protein_coding",119,642,1,0,1,"51"
"NR0B2",2491,2,3,"protein_coding",582.5,1322,1,0,0.98505,"156"
"KDF1",11087,3,6,"protein_coding",354.5,585,1,0,0.999999,"144"
"TRNP1",7220,2,3,"protein_coding",980.5,5234,1,0,0.926212,"9"
"TENT5B",7828,1,2,"protein_coding",1191,5447,1,0,1,"83"
"LOC101928391",33830,4,11,"lncRNA",126,3531,1,0,0.0386246,"33"
"SLC9A1",57495,2,15,"protein_coding",174,518.5,1,0,1,"237.5"
"LOC102723760",2892,1,3,"lncRNA",106,1278,1,0,0.0273353,"29"
"WDTC1-DT",4973,1,3,"lncRNA",168,2167,1,0,0.0177095,"48"
"WDTC1",74209,8,26,"protein_coding",160.5,1696,1,0,1,"153"
"TMEM222",14240,4,11,"protein_coding",114,1016,1,0,0.3774385,"145"
"SYTL1",11913,4,18,"protein_coding",114,250.5,1,0,1,"130"
"FCN3",5787,1,8,"protein_coding",128,559.5,1,0,0.999942,"115"
"CD164L2",4162,2,9,"protein_coding",156.5,503,1,0,0.941448,"97"
"GPR3",3192,1,2,"protein_coding",1068.5,1056,1,0,0.999997,"142"
"WASF2",85921,1,9,"protein_coding",155,2173,1,0,0.977883,"111"
"LOC105376892",5485,1,2,"lncRNA",545,4396,1,0,0.178111,"92"
"AHDC1",69982,15,26,"protein_coding",178,702,4,0,1,"73.5"
"FGR",23120,3,15,"protein_coding",138,720,1,0,1,"79"
"LINC02574",2391,1,2,"lncRNA",220.5,1951,1,0,0.0228522,"63"
"IFI6",6101,1,7,"protein_coding",102,1215,1,0,0.935571,"205"
"FAM76A",37156,2,11,"protein_coding",119,2694,1,0,0.9985455,"21"
"STX12",51225,1,9,"protein_coding",100,4742,1,0,0.999995,"24"
"PPP1R8",20895,1,9,"protein_coding",149.5,3698,1,0,0.205744,"11"
"THEMIS2",15511,1,11,"protein_coding",284,2251,1,0,1,"194"
"RPA2",23274,2,12,"protein_coding",111,1764,1,0,0.996431,"7"
"SMPDL3B",24170,2,11,"protein_coding",181,2389,1,0,1,"49.5"
"EYA3",118265,5,25,"protein_coding",101,3860,1,0,1,"12"
"PTAFR",46689,2,5,"protein_coding",2014.5,34096,1,0,0.999807,"28"
"DNAJC8",32756,1,10,"protein_coding",93.5,2376,1,0,0.22159,"16"
"ATP5IF1",1976,1,5,"protein_coding",943.5,90,1,0,0.134632,NA
"SESN2",22972,2,10,"protein_coding",187,666,1,0,0.9999955,"76.5"
"MED18",6925,2,5,"protein_coding",141,2548.5,1,0,0.996102,"26.5"
"PHACTR4",130747,2,18,"protein_coding",154,3442,1,0,1,"21"
"SNHG3",4949,1,4,"lncRNA",125,669,4,0,0.167037,"17"
"RCC1",32950,2,16,"protein_coding",123,626,1,0,1,"93"
"TRNAU1AP",25461,1,10,"protein_coding",110,2459,1,0,0.995918,"32"
"SNHG12",4445,2,11,"lncRNA",131,715,1,0,0.0665455,"76.5"
"RAB42",4401,3,5,"protein_coding",480,2289,1,0,0.298974,"286.5"
"TAF12",45881,3,10,"protein_coding",102,4590,1,0,0.971648,"43"
"TAF12-DT",5544,2,4,"lncRNA",421,4553,1,0,0.0300625,"34"
"GMEB1",51150,8,22,"protein_coding",128.5,3866,1,0,1,"34"
"YTHDF2",33156,2,7,"protein_coding",186,576,1,0,1,"21.5"
"OPRD1",59067,1,3,"protein_coding",441,24877,1,0,0.999703,"51"
"EPB41",233690,5,31,"protein_coding",108,3843,1,0,1,"24"
"LOC124903886",15413,1,3,"lncRNA",88,7567.5,1,0,0.00536566,"43"
"TMEM200B",4474,2,3,"protein_coding",1279,1261,1,0,0.995805,"645"
"MECR",63238,5,28,"protein_coding",103,1557,1,0,0.999999,"25"
"LOC124903887",1033,1,2,"lncRNA",417,200,1,0,0.01905,"67"
"PTPRU",90275,1,34,"protein_coding",139,890.5,1,0,1,"188.5"
"LINC01756",20501,1,3,"lncRNA",432,9177,1,0,0.0856667,"15.5"
"LOC107984933",82185,1,3,"lncRNA",117,38262,1,0,0.641412,"422"
"LOC107984934",84715,2,7,"lncRNA",191,6283,1,0,0.176454,"24"
"LINC01648",23689,1,7,"lncRNA",201,2764,1,0,0.0829623,"14.5"
"LOC105378617",36934,3,5,"lncRNA",131,12573,1,0,0.0827895,"33"
"LOC105378618",7751,2,4,"lncRNA",106,2514,1,0,0.04086545,"2"
"LOC107987405",1856,1,3,"lncRNA",88,818,1,0,0.00332449,"25.5"
"LOC124903888",1733,1,2,"lncRNA",164.5,1405,1,0,0.00922487,"79"
"MATN1",12308,1,8,"protein_coding",188,829,5,0,1,"160.5"
"MATN1-AS1",7974,1,4,"lncRNA",469.5,1722,1,0,0.5,"21"
"LOC124905706",9082,1,2,"lncRNA",3672.5,1738,1,0,0.277624,"112"
"LOC105378621",7161,1,4,"lncRNA",184,3105,1,0,0.0596129,"137"
"LINC01778",9644,1,3,"lncRNA",177,4312.5,1,0,0.0988949,"171.5"
"LOC400748",2082,1,2,"lncRNA",866.5,350,1,0,0.075212,"217"
"SDC3",40220,4,8,"protein_coding",310,1710,1,0,1,"125.5"
"PUM1",134087,1,23,"protein_coding",141.5,3298,1,0,1,"25"
"LOC107984935",783,1,2,"lncRNA",106,572,1,0,0.114673,NA
"NKAIN1",60203,1,7,"protein_coding",138,1230,1,0,0.997939,"105"
"SNRNP40",37226,1,10,"protein_coding",122,2493,1,0,0.999999,"28"
"ZCCHC17",67997,2,12,"protein_coding",111,8943,1,0,0.996384,"14"
"FABP3",13472,2,6,"protein_coding",154,1890,1,0,0.7839085,"77"
"LOC105378623",6267,1,3,"lncRNA",64,3012,1,0,0.0154709,"187"
"SERINC2",29794,4,16,"protein_coding",162,828,1,0,1,"125"
"LOC105378625",4758,1,4,"lncRNA",809.5,94,1,0,0.235677,"4"
"LOC105379772",11039,1,3,"lncRNA",117,5343.5,1,0,0.016018,"50"
"LDC1P",8481,1,8,"transcribed_pseudogene",173.5,965,1,0,0.748364,"111"
"LINC01226",5804,1,3,"lncRNA",402,1532,1,0,0.352944,"11.5"
"LOC124903917",15398,1,3,"lncRNA",134,6466.5,1,0,0.119842,"23.5"
"LOC105378626",12698,5,23,"lncRNA",427,1768,1,0,0.42512,"30"
"TINAGL1",11187,2,13,"protein_coding",115,267,1,0,0.999998,"50"
"HCRTR1",14822,4,16,"protein_coding",193,1003,1,0,0.9999955,"114"
"PEF1",15014,6,10,"protein_coding",156,1653,1,0,0.998142,"34"
"LOC101929444",1263,1,2,"lncRNA",392.5,479,1,0,0.15461,"42"
"SPOCD1",25931,4,23,"protein_coding",126,323,4,0,1,"156"
"PTP4A2",31920,2,9,"protein_coding",256.5,4363.5,1,0,0.4089515,"25"
"KHDRBS1",46985,3,14,"protein_coding",134,1547,1,0,1,"27"
"TMEM39B",30836,9,23,"protein_coding",188,2183,1,0,0.999999,"103"
"CCDC28B",4792,4,10,"protein_coding",187,710.5,1,0,0.998463,"174"
"IQCC",3011,1,6,"protein_coding",253,200.5,4,0,1,"60"
"DCDC2B",7104,1,9,"protein_coding",132,362.5,1,0,0.999999,"120"
"TMEM234",7877,4,21,"protein_coding",93,341,1,0,0.927329,"14.5"
"EIF3I",13764,3,13,"protein_coding",93,318,1,0,0.999999,"77"
"MTMR9LP",10050,1,7,"transcribed_pseudogene",259,457.5,1,0,0.472475,"76"
"FAM167B",1634,1,2,"protein_coding",473.5,688,1,0,0.991412,"122"
"HDAC1",41544,2,15,"protein_coding",124.5,565,1,0,0.999998,"63"
"MARCKSL1",2394,1,3,"protein_coding",660.5,1074,1,0,0.0670019,"455"
"LOC105378629",8725,3,6,"lncRNA",142,3908.5,1,0,0.0138639,"85"
"LOC124903933",7219,2,4,"lncRNA",306,653,1,0,0.06990135,"67"
"FAM229A",1215,1,3,"protein_coding",266,137.5,1,0,0.382926,NA
"TSSK3",1773,1,2,"protein_coding",513,748,1,0,0.999985,"117"
"BSDC1",29809,2,14,"protein_coding",106.5,1792,1,0,1,"105"
"ZBTB8B",31625,1,4,"protein_coding",605.5,5486,1,0,1,"20"
"ZBTB8A",67381,1,6,"protein_coding",158,14110,1,0,0.0849155,"25"
"ZBTB8OS",31116,6,20,"protein_coding",100.5,4920.5,1,0,0.9441755,"15"
"RBBP4",35015,2,14,"protein_coding",121.5,340,1,0,1,"18"
"SYNC",23720,7,9,"protein_coding",671.5,6559,1,0,1,"15"
"KIAA1522",33111,3,9,"protein_coding",171,478.5,1,0,1,"133"
"S100PBP",45172,13,22,"protein_coding",104,2325,1,0,1,"54"
"FNDC5",10216,2,11,"protein_coding",116,1013,7,0,0.936529,"174"
"LOC105378631",6756,2,4,"lncRNA",404,2527,1,0,0.01973065,"96"
"HPCA",8672,3,6,"protein_coding",252.5,2362,1,0,0.999252,"475"
"TMEM54",6793,1,8,"protein_coding",167,1453,1,0,0.965389,"282.5"
"LOC105378632",1548,1,3,"lncRNA",163,510.5,1,0,0.0157049,"87.5"
"AK2",28947,2,12,"protein_coding",126,2738,1,0,0.6373885,"27"
"LOC124903969",2401,1,2,"lncRNA",325,1752,1,0,0.183577,"98"
"LOC105378635",3218,1,3,"lncRNA",182,1252.5,1,0,0.0119154,"94.5"
"AZIN2",84299,9,28,"protein_coding",172,1197,1,0,1,"99"
"ZNF362",175195,5,16,"protein_coding",163,3583.5,1,0,1,"163"
"TRIM62",36641,2,6,"protein_coding",200,8025,1,0,1,"131"
"A3GALT2",14318,1,5,"protein_coding",90,2446,1,0,0.999991,"101.5"
"PHC2",107463,3,22,"protein_coding",166,1685,1,0,1,"98"
"PHC2-AS1",12890,1,3,"lncRNA",180,6200.5,1,0,0.012781,"19.5"
"ZSCAN20",29046,4,13,"protein_coding",308,1422,1,0,1,"82"
"CSMD2",651962,9,85,"protein_coding",174,3114,1,0,1,"75"
"LOC124903976",14324,1,3,"lncRNA",143,6691.5,1,0,0.0972529,"183.5"
"HMGB4",4315,2,5,"protein_coding",713,1973,1,0,0.814446,"110"
"CSMD2-AS1",16514,1,8,"lncRNA",136,2337,1,0,0.0460842,"7"
"C1orf94",52107,2,8,"protein_coding",229,4935,1,0,1,"146.5"
"LOC105378639",16100,1,4,"lncRNA",229.5,2564,1,0,0.0964561,"6"
"LOC105378641",228785,2,11,"lncRNA",133,14453.5,1,0,0.05774565,"9.5"
"LOC105378642",14239,3,11,"lncRNA",130.5,2999,1,0,0.0363312,"125"
"GJB5",3465,1,3,"protein_coding",677.5,2111,1,0,0.999808,"19"
"GJB4",2587,2,3,"protein_coding",722,1144,1,0,0.9998165,"29"
"GJB3",5150,2,3,"protein_coding",1096,2627,1,0,0.999399,"32"
"SMIM12",9457,6,10,"protein_coding",206,2100,1,0,0.9251635,"37"
"DLGAP3",64242,3,15,"protein_coding",203,977,1,0,1,"98"
"GPR199P",3007,1,3,"lncRNA",154,560.5,4,0,0.998011,"66.5"
"TMEM35B",3968,1,3,"protein_coding",181,1449,1,0,0.977969,"70.5"
"ZMYM6",45780,1,16,"protein_coding",152.5,1522,1,0,1,"6"
"ZMYM1",56077,7,26,"protein_coding",170,1580,1,0,1,"9.5"
"LOC105378644",5370,1,3,"lncRNA",527,1517.5,1,0,0.0193437,"23.5"
"SFPQ",16765,2,18,"protein_coding",120,692,1,0,1,"22"
"ZMYM4",153351,7,41,"protein_coding",151,910,1,0,1,"17"
"ZMYM4-AS1",7256,1,2,"lncRNA",229.5,6798,1,0,0.00597529,"29"
"KIAA0319L",124181,14,31,"protein_coding",139,2435,1,0,1,"53.5"
"NCDN",8984,1,9,"protein_coding",242,980.5,1,0,1,"47.5"
"TFAP2E",22244,2,8,"protein_coding",223,980,1,0,0.999999,"68.5"
"PSMB2",41993,2,8,"protein_coding",110,3963,1,0,0.46674245,"40"
"LOC124905707",3195,1,3,"lncRNA",180,1237,1,0,0.0243668,"23.5"
"LOC105378646",19916,3,8,"lncRNA",153,3911,1,0,0.11443,"33.5"
"C1orf216",5007,2,3,"protein_coding",1430.5,1277,1,0,0.998424,"177"
"CLSPN",49745,2,26,"protein_coding",132,678,4,0,1,"25"
"AGO4",50258,8,33,"protein_coding",141.5,974,4,0,1,"13"
"AGO1",60772,2,21,"protein_coding",137,612.5,4,0,1,"81.5"
"AGO3",141941,7,27,"protein_coding",137,3778.5,1,0,1,"24"
"LOC105378647",11224,1,3,"lncRNA",493,4487.5,1,0,0.0909637,"25"
"TEKT2",4181,3,13,"protein_coding",135,158,4,0,1,"158"
