"TranscriptId","strength5","GeneId"
"NM_001025109.2",-0.29,"CD34"
"NM_001773.3",-0.29,"CD34"
"NM_001304452.2",8.28,"PGD"
"NM_001270517.2",8.68,"CENPS-CORT"
"NM_199294.3",8.68,"CENPS"
"NM_004401.3",-8.31,"DFFA"
"NM_213566.2",-8.31,"DFFA"
"NM_001282878.1",10.67,"LAX1"
"NM_017773.4",10.67,"LAX1"
"NM_001328637.2",-4.08,"SNRPE"
"NM_001009568.3",8.68,"SMPDL3B"
"NM_001300830.2",-17.4,"C1orf131"
"NM_025077.4",9.44,"TOE1"
"NM_001320800.2",-9.77,"TESK2"
"NM_001330540.2",8.02,"MMACHC"
"NM_001281853.1",8.73,"GCSAML"
"NM_001281834.2",8.73,"GCSAML"
"NM_145278.5",10.67,"GCSAML"
"NR_103776.1",-7.28,"CHRM3-AS2"
"NM_000740.4",9.79,"CHRM3"
"NM_001010883.3",8.63,"EEIG2"
"NM_144584.3",-6.97,"HENMT1"
"NM_001349758.2",9.78,"PRPF38B"
"NM_001144937.3",10.13,"FNDC7"
"NM_007269.4",7.36,"STXBP3"
"NR_034168.1",8.37,"SPATA42"
"NM_001199849.1",9.2,"DAP3"
"NM_033657.2",9.2,"DAP3"
"NM_014949.4",-14.11,"KHDC4"
"NM_003145.4",-23.32,"SSR2"
"NM_001199662.1",9.65,"PMF1-BGLAP"
"NM_199173.6",10.67,"BGLAP"
"NM_001323615.2",-25.55,"SMG5"
"NM_001323617.2",-25.55,"SMG5"
"NR_026678.2",9.6,"TMEM79"
"NM_032323.3",6.91,"TMEM79"
"NM_001320289.2",7.24,"CYP4X1"
"NM_001320290.2",7.24,"CYP4X1"
"NM_178033.2",7.24,"CYP4X1"
"NM_178134.3",10.06,"CYP4Z1"
"NM_005764.4",-9.97,"PDZK1IP1"
"NM_001007237.3",-14.89,"IGSF3"
"NM_001033044.4",-26.53,"GLUL"
"NM_001033056.4",-26.53,"GLUL"
"NM_001324208.2",6.68,"ELAVL4"
"NM_001324216.1",8.6,"ELAVL4"
"NM_001206641.3",3.97,"COA6"
"NM_001012985.2",1.12,"COA6"
"NM_015446.5",-20.17,"AHCTF1"
"NR_136586.2",-20.17,"AHCTF1"
"NM_001013660.4",-18.29,"FRRS1"
"NM_001330635.3",7.77,"LRRC7"
"NM_001366841.1",7.77,"LRRC7"
"NM_001366837.3",7.77,"LRRC7"
"NM_001366840.1",7.77,"LRRC7"
"NM_001366842.1",7.77,"LRRC7"
"NM_001003680.3",7.87,"LEPR"
"NM_001198687.2",7.87,"LEPR"
"NM_001003679.3",7.87,"LEPR"
"NM_002303.6",7.87,"LEPR"
"NM_001198688.1",6.03,"LEPR"
"NM_001198689.2",6.03,"LEPR"
"NM_002810.4",6.13,"PSMD4"
"NM_001330692.2",6.13,"PSMD4"
"NM_001277224.2",-0.46,"TAGLN2"
"NM_003564.3",-0.46,"TAGLN2"
"NM_001277223.2",-0.46,"TAGLN2"
"NR_123724.2",7.4,"PEA15"
"NM_001282587.2",10.65,"H6PD"
"NM_005216.5",-24.93,"DDOST"
"NM_001303232.2",10.75,"PRG4"
"NM_005807.6",10.75,"PRG4"
"NM_001287596.2",-21.75,"SLC1A7"
"NM_001113411.2",6.74,"FGGY"
"NM_001350791.2",6.74,"FGGY"
"NM_001350793.2",6.74,"FGGY"
"NM_001278224.2",3.1,"FGGY"
"NM_001164542.2",9.46,"DISC1"
"NM_001164544.2",9.46,"DISC1"
"NM_001164539.2",9.46,"DISC1"
"NM_001012959.2",9.46,"DISC1"
"NM_001164549.2",9.46,"DISC1"
"NM_001164538.2",9.46,"DISC1"
"NM_001164537.2",9.46,"DISC1"
"NM_001164551.2",9.46,"DISC1"
"NM_022819.4",10.28,"PLA2G2F"
"NM_198460.3",9.8,"GBP6"
"NM_002521.3",-23.95,"NPPB"
"NM_138346.3",-23.95,"KIAA2013"
"NM_001316320.2",7.13,"PLOD1"
"NM_001243.5",9.88,"TNFRSF8"
"NM_005610.3",9.16,"RBBP4"
"NM_001135256.2",5.61,"RBBP4"
"NM_001161708.2",-27.12,"SYNC"
"NM_020888.3",10.28,"KIAA1522"
"NM_001369553.1",9.46,"KIAA1522"
"NM_001198972.2",9.25,"KIAA1522"
"NM_001256121.2",3.94,"S100PBP"
"NM_022753.4",4.41,"S100PBP"
"NR_135107.1",4.41,"S100PBP"
"NM_001171940.2",-15.13,"FNDC5"
"NM_001171941.3",-19.04,"FNDC5"
"NM_002143.3",8.73,"HPCA"
"NM_001329725.2",-11.59,"TMEM54"
"NM_016406.4",4.94,"UFC1"
"NM_001365398.1",8.73,"PPOX"
"NM_003779.4",-6.65,"B4GALT3"
"NM_001199874.1",-6.65,"B4GALT3"
"NM_001320336.3",-10.69,"ADAMTS4"
"NM_005099.6",-10.69,"ADAMTS4"
"NM_004106.2",10.77,"FCER1G"
"NM_001643.2",-9.51,"APOA2"
"NM_032174.6",9.33,"TOMM40L"
"NM_001077475.3",-12.26,"NR1I3"
"NM_001102566.2",8.7,"PCP4L1"
"NM_001013625.4",-13.37,"CFAP126"
"NM_001350180.2",10.67,"GPR89B"
"NR_146922.1",8.38,"LINC01745"
"NR_110683.1",-24.48,"LINC01744"
"NR_110666.1",-13.44,"ROR1-AS1"
"NR_110665.1",-16.54,"ROR1-AS1"
"NM_005857.5",9.6,"ZMPSTE24"
"NM_001852.4",-17.69,"COL9A2"
"NM_023070.3",10.57,"ZFP69B"
"NM_000530.8",-21.18,"MPZ"
"NM_001099625.2",7.66,"MTFR1L"
"NM_019557.6",4.74,"MTFR1L"
"NM_001099626.2",6.32,"MTFR1L"
"NM_001287490.2",-7.77,"AUNIP"
"NM_024037.3",-7.77,"AUNIP"
"NM_001145454.3",-21.97,"STMN1"
"NM_005563.4",-21.97,"STMN1"
"NM_203401.2",-21.97,"STMN1"
"NM_203399.2",-21.97,"STMN1"
"NM_001319956.1",4.05,"RNF220"
"NM_001319957.2",4.05,"RNF220"
"NM_001376488.1",4.05,"RNF220"
"NM_001376486.1",4.99,"RNF220"
"NM_001300746.2",-17.69,"TMEM53"
"NM_006845.4",7.61,"KIF2C"
"NM_001297656.2",4.68,"KIF2C"
"NM_001012.2",8.73,"RPS8"
"NM_153274.3",-12.76,"BEST4"
"NM_004073.4",7.93,"PLK3"
"NM_001166292.2",-11.67,"PTCH2"
"NM_003738.5",-11.67,"PTCH2"
"NM_001166588.3",-15.53,"EIF2B3"
"NM_024602.6",-15.02,"HECTD3"
"NR_158184.1",7.93,"UROD"
"NM_024654.5",-13.88,"NOL9"
"NM_138697.4",10.67,"TAS1R1"
"NM_005341.4",6.74,"ZBTB48"
"NM_032270.5",10.28,"LRRC8C"
"NM_020526.5",9.6,"EPHA8"
"NM_001006943.3",9.6,"EPHA8"
"NM_018072.6",-5.72,"HEATR1"
"NM_177424.3",4.44,"STX12"
"NM_002713.4",8.1,"PPP1R8"
"NM_001105556.3",7.75,"THEMIS2"
"NM_001355128.2",-17.69,"RPA2"
"NM_001135247.2",-17.4,"MFAP2"
"NM_001135248.2",-17.4,"MFAP2"
"NM_003000.3",-22.51,"SDHB"
"NM_007365.3",-4.93,"PADI2"
"NR_148993.1",11.08,"LINC02783"
"NM_013358.3",10.77,"PADI1"
"NM_016233.2",8.91,"PADI3"
"NM_001554.5",10.1,"CCN1"
"NM_024746.4",-15.3,"HHIPL2"
"NM_139352.2",-11.92,"TAF1A"
"NR_110613.1",4.69,"TAF1A-AS1"
"NM_001324064.2",7.39,"MIA3"
"NM_001324065.2",3.85,"MIA3"
"NM_022831.4",-18.68,"AIDA"
"NM_018538.4",8.95,"ERMAP"
"NM_032890.5",10.03,"DISP1"
"NM_000862.3",3.54,"HSD3B1"
"NM_001328615.1",3.54,"HSD3B1"
"NM_001080470.2",-18.36,"ZNF697"
"NM_005518.4",-9.07,"HMGCS2"
"NM_001166107.1",-9.07,"HMGCS2"
"NM_032044.4",-11.28,"REG4"
"NM_001159353.2",-11.28,"REG4"
"NM_014215.3",-10.94,"INSRR"
"NM_020710.3",-21.63,"LRRC47"
"NM_001079515.3",9.6,"TBCE"
"NM_014856.3",-19.07,"DENND4B"
"NR_045658.2",1.02,"CREB3L4"
"NM_001255979.2",9.43,"CREB3L4"
"NM_006694.4",-13.7,"JTB"
"NM_001272038.2",-10.17,"RAB13"
"NR_073553.3",-10.17,"RAB13"
"NM_001349947.2",7.21,"RPS27"
"NM_014704.4",-11.4,"CEP104"
"NR_136635.2",-19.84,"ACP6"
"NM_030806.4",11,"C1orf21"
"NM_001370652.1",-6.27,"ZNF436"
"NM_030634.3",-21.82,"ZNF436"
"NM_003196.3",-13.52,"TCEA3"
"NM_152490.5",-15.26,"B3GALNT2"
"NM_001277155.3",-15.38,"B3GALNT2"
"NM_032414.3",9.65,"PROK1"
"NM_004974.4",-30.79,"KCNA2"
"NM_001204269.2",-30.79,"KCNA2"
"NR_033883.1",9.24,"LINC02774"
"NR_145424.1",-2.92,"RUSC1-AS1"
"NM_001135821.2",7.13,"FDPS"
"NM_001321039.3",8.7,"GPSM2"
"NM_001017425.3",7.66,"KCNK2"
"NM_004600.5",7.81,"RO60"
"NM_001042370.2",7.81,"RO60"
"NM_001232.4",-2.54,"CASQ2"
"NM_205848.4",-10.37,"SYT6"
"NM_001366223.1",-10.37,"SYT6"
"NM_001366226.1",-17.65,"SYT6"
"NM_144627.5",3.32,"TSACC"
"NR_130913.2",10.07,"TSACC"
"NM_001304820.1",1.53,"TSACC"
"NM_152498.3",6.03,"CFAP57"
"NM_006824.3",-12.56,"EBNA1BP2"
"NM_001159936.1",-12.36,"EBNA1BP2"
"NM_001378229.1",-28.83,"WARS2"
"NR_165303.1",1.38,"PACC1"
"NM_001143912.2",9.05,"FAM76A"
"NM_197962.3",-14.85,"GLRX2"
"NM_001243399.2",-14.85,"GLRX2"
"NM_016066.4",-14.85,"GLRX2"
"NM_001377437.1",-14.15,"USP33"
"NM_201626.3",-38.2,"USP33"
"NM_014676.3",-0.81,"PUM1"
"NM_148970.2",-11.71,"TNFRSF25"
"NR_146432.2",-3.15,"RCOR3"
"NM_018254.5",7.25,"RCOR3"
"NM_001282568.2",10.36,"ZCCHC17"
"NM_017542.5",10.49,"POGK"
"NR_073610.2",-5.15,"PAQR6"
"NM_001297671.3",6.05,"RGL1"
"NM_001005783.3",7.81,"HAO2"
"NM_032588.4",-23,"TRIM63"
"NM_001364669.2",-12.12,"C1orf232"
"NM_001364667.1",-12.12,"C1orf232"
"NM_000310.4",-15.36,"PPT1"
"NM_001142604.2",-12.36,"PPT1"
"NM_020631.6",-11.64,"PLEKHG5"
"NM_001042663.3",-18.83,"PLEKHG5"
"NM_198681.4",-18.83,"PLEKHG5"
"NM_001265592.2",-18.83,"PLEKHG5"
"NM_006499.5",3.09,"LGALS8"
"NM_201544.4",8.73,"LGALS8"
"NM_017971.4",-7.87,"MRPL20"
"NM_022834.5",10.49,"VWA1"
"NM_001039211.3",8.4,"ATAD3C"
"NR_110630.1",3.36,"NUP133-DT"
"NM_012089.3",-1.59,"ABCB10"
"NM_001314021.2",10.03,"URB2"
"NM_015207.2",8.48,"OTUD3"
"NM_014589.3",-16.46,"PLA2G2E"
"NR_038403.1",5.79,"MKNK1-AS1"
"NM_001322255.2",-5.43,"KNCN"
"NM_001097611.1",-23.04,"KNCN"
"NM_057090.3",9.85,"ARTN"
"NM_014652.4",9.11,"IPO13"
"NM_001294333.2",6.74,"ATP6V0B"
"NM_001349128.1",3.69,"CCDC24"
"NM_152499.4",3.69,"CCDC24"
"NM_001328629.1",-3.8,"SLC6A9"
"NM_001328628.1",-3.8,"SLC6A9"
"NM_001328630.2",-3.8,"SLC6A9"
"NR_048548.2",-12.27,"SLC6A9"
"NM_001098376.3",10.65,"PRAMEF15"
"NM_001024661.2",-20.18,"PRAMEF14"
"NM_001099851.3",10.07,"PRAMEF17"
"NM_173567.5",5.73,"EPHX4"
"NM_001110781.3",-1.74,"SLC35E2B"
"NR_132739.2",-18.45,"CDK11A"
"NM_001198993.2",-27.52,"NADK"
"NM_178545.4",-8.05,"TMEM52"
"NM_001763.3",10.65,"CD1A"
"NM_001765.3",10.65,"CD1C"
"NM_030893.4",10.77,"CD1E"
"NM_001938.3",11,"DR1"
"NM_004759.5",6.84,"MAPKAPK2"
"NM_001185156.1",8.7,"IL24"
"NM_002644.4",-7.71,"PIGR"
"NM_001122979.3",-5.9,"FCAMR"
"NM_031286.4",9.82,"SH3BGRL3"
"NM_001114759.3",-4.95,"ZNF683"
"NM_173574.3",-4.95,"ZNF683"
"NM_022164.3",9.46,"TINAGL1"
"NM_001204415.2",3.29,"TINAGL1"
"NM_001359651.2",-22.88,"PEF1"
"NR_033686.2",-22.88,"PEF1"
"NM_152608.4",-18.64,"SDE2"
"NM_001379043.1",4.4,"H3-3A"
"NM_001379046.1",9.65,"H3-3A"
"NM_001379047.1",9.65,"H3-3A"
"NM_002107.7",9.65,"H3-3A"
"NR_146920.1",4.94,"LINC01703"
"NM_022735.4",-19.87,"ACBD3"
"NM_001321541.2",6.74,"DEGS1"
"NM_001321542.2",6.74,"DEGS1"
"NR_110668.1",9.16,"LOC101927164"
"NM_001243146.2",-16.79,"NVL"
"NR_125979.1",9.6,"PABPC4-AS1"
"NM_014571.4",-16.09,"HEYL"
"NM_001282397.2",-13.28,"HPCAL4"
"NM_003819.4",-6.97,"PABPC4"
"NM_004425.4",10.03,"ECM1"
"NM_004436.4",-30.22,"ENSA"
"NM_207046.2",-30.22,"ENSA"
"NM_207042.2",-30.22,"ENSA"
"NM_207044.2",-30.22,"ENSA"
"NM_207047.2",-30.22,"ENSA"
"NM_018178.6",-27.45,"GOLPH3L"
"NM_001197320.2",-19.59,"MCL1"
"NM_033131.4",8.95,"WNT3A"
"NM_181465.3",-13.83,"MRPL55"
"NM_001010867.4",8.19,"IBA57"
"NM_001310327.2",8.19,"IBA57"
"NR_073154.1",-26.11,"OBSCN-AS1"
"NM_001134855.2",-11.97,"TRIM17"
"NM_004559.5",8.99,"YBX1"
"NM_001185117.2",-6.24,"CLDN19"
"NM_022356.4",-2.81,"P3H1"
"NM_001199012.2",-15.38,"STPG1"
"NM_178122.5",-15.38,"STPG1"
"NM_001322854.2",10.9,"NIPAL3"
"NM_001322857.1",10.9,"NIPAL3"
"NR_136508.2",10.9,"NIPAL3"
"NM_001322865.2",10.9,"NIPAL3"
"NM_001330409.2",10.9,"NIPAL3"
"NM_001251978.1",7.2,"RCAN3"
"NM_001251979.2",7.2,"RCAN3"
"NM_013441.4",4.86,"RCAN3"
"NM_001251980.1",8.82,"RCAN3"
"NR_109781.1",-21.6,"NCMAP-DT"
"NM_001010980.5",9.79,"NCMAP"
"NM_018489.3",-20.8,"ASH1L"
"NM_001160042.2",1.4,"IQCC"
"NM_004964.3",9.44,"HDAC1"
"NM_001382293.1",-9.21,"LAMTOR5"
"NM_006402.3",-9.21,"LAMTOR5"
"NM_001173128.2",8.73,"YTHDF2"
"NM_016258.3",8.68,"YTHDF2"
"NR_146213.2",-2.95,"MECR"
"NR_110797.1",-0.49,"LINC01352"
"NR_046901.1",-26.18,"HLX-AS1"
"NM_021958.4",9.65,"HLX"
"NM_018122.5",5.07,"DARS2"
"NM_001365213.2",5.07,"DARS2"
"NM_001300852.1",-23.43,"RC3H1"
"NR_125963.1",-17.85,"LOC101928718"
"NR_046619.1",9.48,"KCND3-AS1"
"NM_177403.6",-4.83,"RAB7B"
"NM_001304839.2",-26.81,"RAB7B"
"NM_001382734.1",-2.41,"F11R"
"NM_001113206.2",-21.06,"TSTD1"
"NM_001276373.2",-26.41,"USF1"
"NM_001287602.2",-9.36,"ARHGAP30"
"NM_012394.4",-4.74,"PFDN2"
"NM_001185093.2",3.37,"NIT1"
"NM_001185092.2",1.81,"NIT1"
"NM_001039712.2",-18.72,"DEDD"
"NM_001039711.2",-19.11,"DEDD"
"NM_001317331.2",-25.47,"CTSE"
"NM_024595.3",5.26,"AKIRIN1"
"NM_004552.3",6.53,"NDUFS5"
"NM_001006945.2",-21.48,"LRIF1"
"NM_024901.5",-21.97,"DENND2D"
"NM_001271833.2",-21.97,"DENND2D"
"NM_001025197.1",9.6,"CHI3L2"
"NM_004000.3",9.6,"CHI3L2"
"NM_001025199.2",11.08,"CHI3L2"
"NR_146302.2",-14.85,"DRAM2"
"NR_135169.2",-16.97,"SHE"
"NM_001316722.3",-22.92,"PLA2G2C"
"NM_001618.4",-15.35,"PARP1"
"NM_001377300.1",8.98,"NDUFS2"
"NM_001377301.1",11.08,"NDUFS2"
"NM_004550.5",11.08,"NDUFS2"
"NM_001202431.2",-1.59,"PRDX1"
"NM_181697.3",-1.59,"PRDX1"
"NM_016486.4",4.95,"TMEM69"
"NM_001271961.2",-5.52,"SLC39A1"
"NM_001271960.2",-3.59,"SLC39A1"
"NM_014437.5",-3.59,"SLC39A1"
"NM_015640.4",-16.54,"SERBP1"
"NM_001146110.2",8.56,"MIER1"
"NM_001278215.2",8.56,"MIER1"
"NM_001379614.1",7.88,"SLC45A1"
"NM_001142572.2",-23.73,"ZNF669"
"NM_001350844.2",-15.5,"UCHL5"
"NM_001350847.2",-15.5,"UCHL5"
"NR_146930.2",-15.5,"UCHL5"
"NR_146931.2",-15.5,"UCHL5"
"NM_001163724.3",7.75,"SMIM1"
"NM_006582.4",9.2,"GMEB1"
"NM_001330585.2",-6.04,"CC2D1B"
"NM_001353986.2",-13.83,"DAB1"
"NM_001353983.2",-11.91,"DAB1"
"NM_001353985.2",-11.91,"DAB1"
"NM_001365793.1",-11.91,"DAB1"
"NM_001379461.1",-11.91,"DAB1"
"NM_021080.5",-11.91,"DAB1"
"NM_015350.4",10.28,"LRRC8B"
"NM_015237.4",10.65,"BTBD8"
"NM_001350479.2",8.41,"CAP1"
"NM_001350478.2",8.41,"CAP1"
"NM_001382261.1",-18.76,"IFT25"
"NM_017449.5",9.6,"EPHB2"
"NM_004442.7",9.6,"EPHB2"
"NR_045818.1",-16.3,"TMCO1"
"NM_019026.6",-16.3,"TMCO1"
"NM_001291345.2",-18.45,"CDK11B"
"NM_147161.4",8.17,"ACOT11"
"NM_015547.4",8.17,"ACOT11"
"NM_006066.4",10.47,"AKR1A1"
"NR_146057.2",-21.76,"KCNT2"
"NM_000396.4",-22.52,"CTSK"
"NR_038372.1",3.51,"CSMD2-AS1"
"NM_001350402.1",2.72,"AZIN2"
"NM_018207.3",-16.1,"TRIM62"
"NM_001330483.2",-16.1,"TRIM62"
"NM_001199739.2",-7.75,"CTSS"
"NM_001366245.2",-24.46,"LIN9"
"NM_001270410.2",-24.46,"LIN9"
"NM_001366240.1",-24.46,"LIN9"
"NM_001319181.2",-25.88,"GBP3"
"NM_002053.3",-25.88,"GBP1"
"NM_004120.5",-34.53,"GBP2"
"NM_207398.3",-25.88,"GBP7"
"NM_052941.5",-21.25,"GBP4"
"NM_001371928.1",-0.04,"AHDC1"
"NM_001029882.3",-8.29,"AHDC1"
"NM_005248.3",-3.59,"FGR"
"NM_001042747.2",-3.59,"FGR"
"NM_002038.4",-7.17,"IFI6"
"NM_001375646.1",9.88,"IFI44L"
"NM_001134404.2",8.28,"CYB561D1"
"NM_006496.4",8.99,"GNAI3"
"NM_001379232.1",-23.72,"GNAT2"
"NM_005272.5",-21.55,"GNAT2"
"NM_000963.4",-13.98,"PTGS2"
"NM_012137.4",-16.11,"DDAH1"
"NM_001330655.2",-16.11,"DDAH1"
"NM_003051.4",-16.48,"SLC16A1"
"NR_122045.1",-16.81,"LINC02593"
"NM_015658.4",-7.16,"NOC2L"
"NM_001305275.2",9.05,"AGRN"
"NM_016491.4",7.13,"MRPL37"
"NM_001330602.1",7.13,"MRPL37"
"NM_001386303.1",-27.12,"SERPINC1"
"NM_007357.3",9.05,"COG2"
"NM_006615.3",7.93,"CAPN9"
"NM_032800.3",-19.76,"C1orf198"
"NM_001136494.2",-13.78,"C1orf198"
"NM_001136495.2",-19.76,"C1orf198"
"NR_110681.1",9.46,"LOC101927604"
"NM_006417.5",8.76,"IFI44"
"NR_135641.1",8.76,"IFI44"
"NM_001193495.2",-8.37,"ADAR"
"NM_001365048.1",-20.75,"ADAR"
"NM_001365046.1",-20.75,"ADAR"
"NR_038827.1",8.56,"EFCAB14-AS1"
"NM_014774.3",-17.71,"EFCAB14"
"NM_001184866.2",10.24,"FCRLA"
"NM_004619.4",8.53,"TRAF5"
"NM_001319207.2",9.3,"TRAF5"
"NM_145759.3",10.13,"TRAF5"
"NR_131925.1",9.45,"NTRAS"
"NM_001164688.2",-17.99,"RD3"
"NM_004582.4",11.01,"RABGGTB"
"NM_002440.4",2.76,"MSH4"
"NM_144977.5",-15.39,"DENND1B"
"NM_001257965.2",7.31,"CRB1"
"NM_005373.3",9.16,"MPL"
"NM_001255.3",8.94,"CDC20"
"NM_001256399.2",-11.58,"ELOVL1"
"NM_052877.5",-20.63,"MED8"
"NM_001368809.2",10.67,"AMPD2"
"NM_001308170.1",10.67,"AMPD2"
"NM_004037.9",10.67,"AMPD2"
"NM_001257361.2",9.46,"AMPD2"
"NM_001206846.2",-5.96,"ASPM"
"NM_181690.2",-14.22,"AKT3"
"NM_001206729.2",-28.1,"AKT3"
"NM_005465.7",-28.1,"AKT3"
"NM_001370074.1",-28.1,"AKT3"
"NM_207356.3",-3.41,"C1orf174"
"NM_144772.3",8.99,"NAXE"
"NM_021817.3",10.03,"HAPLN2"
"NM_021948.5",8.83,"BCAN"
"NM_198427.2",8.83,"BCAN"
"NM_006617.2",-3.32,"NES"
"NM_001878.4",-10.54,"CRABP2"
"NM_001199723.2",-27.96,"CRABP2"
"NM_001303095.1",-21.48,"ISG20L2"
"NM_001370150.2",-11,"ISG20L2"
"NM_001370151.1",-11,"ISG20L2"
"NM_015997.4",3.45,"METTL25B"
"NM_024540.4",-11.19,"MRPL24"
"NM_004494.3",-9.84,"HDGF"
"NM_001319187.2",-9.84,"HDGF"
"NM_001126051.1",-9.84,"HDGF"
"NR_135008.2",-9.84,"HDGF"
"NM_005973.5",7.77,"PRCC"
"NM_001161443.2",-8.64,"SH2D2A"
"NM_001161444.2",-11.83,"SH2D2A"
"NM_014372.5",9.46,"RNF11"
"NR_123731.1",6.53,"TTC39A-AS1"
"NR_027055.1",-10.32,"FAM41C"
"NM_017891.5",-25.09,"C1orf159"
"NR_038869.1",9.1,"LINC01342"
"NM_001297667.1",-11.92,"TTC39A"
"NM_001297663.2",-14.61,"TTC39A"
"NM_001144832.2",-14.61,"TTC39A"
"NM_001297664.1",-14.61,"TTC39A"
"NM_001080494.3",-14.61,"TTC39A"
"NM_001297662.2",-14.61,"TTC39A"
"NM_001385640.1",5.74,"SAMD11"
"NM_152486.4",7.07,"SAMD11"
"NM_033055.3",9.44,"MFSD14A"
"NM_001304829.2",-25.5,"SASS6"
"NM_001256387.2",-8.66,"LRRC39"
"NM_001130841.2",7.93,"RTCA"
"NM_001242810.2",10.67,"BRDT"
"NM_207189.4",10.67,"BRDT"
"NM_001726.4",11.01,"BRDT"
"NM_001319677.2",7.23,"TMEM39B"
"NM_001301011.2",8.94,"CCDC28B"
"NR_034126.1",-21.76,"LINC01160"
"NM_007204.5",8.51,"DDX20"
"NM_000969.5",10.13,"RPL5"
"NR_146333.1",10.13,"RPL5"
"NM_001252273.2",-12.12,"DIPK1A"
"NM_001252271.2",-12.12,"DIPK1A"
"NM_001252269.2",-9.98,"DIPK1A"
"NM_007358.4",7.66,"MTF2"
"NM_001103160.2",-21.6,"SH2D5"
"NM_001113348.2",-16.86,"ECE1"
"NM_001397.3",-16.86,"ECE1"
"NM_001113347.2",-27.76,"ECE1"
"NM_001113349.2",-16.77,"ECE1"
"NR_038404.1",8.73,"ECE1-AS1"
"NM_017982.4",-22.5,"SUSD4"
"NM_001037175.3",-22.5,"SUSD4"
"NM_001322315.2",-6.46,"LRRIQ3"
"NM_015978.3",5.99,"TNNI3K"
"NM_001364666.2",-15.38,"LRRC53"
"NM_001002912.5",-10.96,"ERICH3"
"NR_121671.1",7.08,"ERICH3-AS1"
"NM_001134759.2",-18.76,"CRYZ"
"NR_027962.2",8.48,"TYW3"
"NM_001112808.3",6.43,"FPGT-TNNI3K"
"NM_001199327.2",6.43,"FPGT-TNNI3K"
"NM_001386125.1",8.41,"OBSCN"
"NM_052843.4",8.41,"OBSCN"
"NM_001098623.2",8.41,"OBSCN"
"NM_001328675.2",-17.39,"SV2A"
"NM_005850.5",-27.12,"SF3B4"
"NR_166121.1",9.65,"FCGR1A"
"NR_166122.1",9.65,"FCGR1A"
"NR_166123.1",9.65,"FCGR1A"
"NM_001252103.2",-14.32,"KIF21B"
"NR_109920.2",-21.55,"TMEM9"
"NM_001288564.2",-21.55,"TMEM9"
"NM_001164586.2",10.86,"IGFN1"
"NM_001010971.3",11.08,"SAMD13"
"NM_001134663.2",7.92,"SAMD13"
"NM_001134664.2",7.81,"SAMD13"
"NM_000254.3",7.34,"MTR"
"NM_001291939.1",7.34,"MTR"
"NM_001130440.2",8.88,"SRP9"
"NM_020997.4",-11.46,"LEFTY1"
"NM_001172425.3",-11.46,"LEFTY2"
"NM_001378427.1",5.9,"EPHX1"
"NR_165626.1",2.62,"EPHX1"
"NR_165627.1",11.08,"EPHX1"
"NM_003132.3",-12.08,"SRM"
"NM_002685.4",-16.84,"EXOSC10"
"NR_046600.1",3.37,"MTOR-AS1"
"NM_207170.4",-5.49,"SYF2"
"NM_001282872.1",8.68,"RHD"
"NM_001282871.2",8.68,"RHD"
"NM_014313.4",10.93,"TMEM50A"
"NM_018202.6",9.6,"MACO1"
"NM_001363643.2",6.23,"TSEN15"
"NR_125335.2",6.23,"TSEN15"
"NM_001305424.2",9.6,"FMN2"
"NM_025008.5",7.1,"ADAMTSL4"
"NM_001288607.2",8.56,"ADAMTSL4"
"NM_001195101.2",-19.76,"PTP4A2"
"NM_001369858.1",-19.76,"PTP4A2"
"NM_001164473.3",8.73,"FNBP1L"
"NM_004799.4",10.03,"ZFYVE9"
"NM_198389.2",10.06,"PDPN"
"NM_006474.5",10.06,"PDPN"
"NM_001349112.3",-16.82,"TMCO4"
"NM_001243526.2",-22.21,"HYI"
"NM_001113228.3",7.61,"NTNG1"
"NM_001372169.1",7.61,"NTNG1"
"NM_001198904.1",-25.91,"YY1AP1"
"NM_001198902.2",-25.91,"YY1AP1"
"NM_001198899.2",-20.77,"YY1AP1"
"NM_001198901.2",-25.91,"YY1AP1"
"NM_001243536.2",-8.96,"ANKRD65"
"NM_001323933.2",5.76,"SNAP47"
"NR_136654.2",8.49,"SNAP47"
"NR_136655.2",9.6,"SNAP47"
"NR_136657.2",9.6,"SNAP47"
"NM_001323935.1",9.6,"SNAP47"
"NM_001323934.2",5.35,"SNAP47"
"NM_003780.5",7.62,"B4GALT2"
"NM_001005417.2",8.6,"B4GALT2"
"NM_030587.3",5.91,"B4GALT2"
"NM_015441.3",-9.51,"OLFML2B"
"NM_001105669.4",10.28,"TTC24"
"NM_001385167.1",7.79,"IL20"
"NM_018724.4",7.79,"IL20"
"NM_021233.3",8.37,"DNASE2B"
"NM_058248.2",9.11,"DNASE2B"
"NM_001385855.1",7.52,"OR2L2"
"NM_001113482.2",9.1,"MANEAL"
"NM_003820.4",8.05,"TNFRSF14"
"NM_001010890.3",10.65,"PRAMEF9"
"NM_022768.5",6.46,"RBM15"
"NM_002455.5",8.3,"MTX1"
"NM_198883.3",8.3,"MTX1"
"NM_001256129.2",-26.4,"ARL8A"
"NM_030918.6",6.05,"SNX27"
"NM_001291107.2",-4.82,"CELF3"
"NM_001134939.1",9.89,"OAZ3"
"NM_001301371.1",9.77,"OAZ3"
"NM_016178.2",8.4,"OAZ3"
"NM_182578.4",-7.81,"THEM5"
"NM_053055.5",-12.44,"THEM4"
