"TranscriptId","strength3","GeneId"
"NR_125972.1",-18.09,"LINC01762"
"NR_125973.1",-29.48,"LINC01762"
"NR_135153.2",-32.56,"ZBTB41"
"NM_004952.5",-23.71,"EFNA3"
"NM_004428.3",-7.67,"EFNA1"
"NM_001287587.2",-8.92,"SLC50A1"
"NM_173852.4",-10.4,"KRTCAP2"
"NM_001171812.2",-17.94,"GBA1"
"NM_001171811.2",-15.13,"GBA1"
"NM_001363704.2",-13.11,"CLK2"
"NM_000298.6",-26.66,"PKLR"
"NM_175710.2",2.18,"CR1L"
"NM_001025109.2",-7.32,"CD34"
"NM_001773.3",-7.32,"CD34"
"NM_001304452.2",-10.3,"PGD"
"NM_001270517.2",8.75,"CENPS-CORT"
"NM_199294.3",8.75,"CENPS"
"NM_004401.3",-13.27,"DFFA"
"NM_213566.2",-13.27,"DFFA"
"NM_001282878.1",1.59,"LAX1"
"NM_017773.4",1.59,"LAX1"
"NM_001328637.2",-22.91,"SNRPE"
"NM_001009568.3",-3.59,"SMPDL3B"
"NM_001300830.2",-9.27,"C1orf131"
"NM_025077.4",-9.95,"TOE1"
"NM_001320800.2",-10.56,"TESK2"
"NM_001330540.2",5.46,"MMACHC"
"NM_001281853.1",-13.73,"GCSAML"
"NM_001281834.2",-13.73,"GCSAML"
"NM_145278.5",2.49,"GCSAML"
"NR_103776.1",-13.39,"CHRM3-AS2"
"NM_000740.4",3.4,"CHRM3"
"NM_001010883.3",1.77,"EEIG2"
"NM_144584.3",-5.59,"HENMT1"
"NM_001349758.2",0.87,"PRPF38B"
"NM_001144937.3",-0.19,"FNDC7"
"NM_007269.4",-17.88,"STXBP3"
"NR_034168.1",0.58,"SPATA42"
"NM_001199849.1",-6.24,"DAP3"
"NM_033657.2",-6.24,"DAP3"
"NM_014949.4",-13.05,"KHDC4"
"NM_003145.4",-22.2,"SSR2"
"NM_001199662.1",3.36,"PMF1-BGLAP"
"NM_199173.6",1.43,"BGLAP"
"NM_001323615.2",-28.71,"SMG5"
"NM_001323617.2",-28.71,"SMG5"
"NR_026678.2",-0.81,"TMEM79"
"NM_032323.3",-6.2,"TMEM79"
"NM_001320289.2",-3.17,"CYP4X1"
"NM_001320290.2",-3.17,"CYP4X1"
"NM_178033.2",-3.17,"CYP4X1"
"NM_178134.3",-19.68,"CYP4Z1"
"NM_005764.4",-30.25,"PDZK1IP1"
"NM_001007237.3",-29.77,"IGSF3"
"NM_001033044.4",-28.67,"GLUL"
"NM_001033056.4",-28.67,"GLUL"
"NM_001324208.2",-2.84,"ELAVL4"
"NM_001324216.1",-14.03,"ELAVL4"
"NM_001206641.3",-18.57,"COA6"
"NM_001012985.2",0.46,"COA6"
"NM_015446.5",-13.35,"AHCTF1"
"NR_136586.2",-13.35,"AHCTF1"
"NM_001013660.4",-2.59,"FRRS1"
"NM_001330635.3",-7.08,"LRRC7"
"NM_001366841.1",-7.08,"LRRC7"
"NM_001366837.3",-7.08,"LRRC7"
"NM_001366840.1",-7.08,"LRRC7"
"NM_001366842.1",-7.08,"LRRC7"
"NM_001003680.3",-0.83,"LEPR"
"NM_001198687.2",-0.83,"LEPR"
"NM_001003679.3",-0.83,"LEPR"
"NM_002303.6",-0.83,"LEPR"
"NM_001198688.1",0.34,"LEPR"
"NM_001198689.2",0.34,"LEPR"
"NM_002810.4",-18.1,"PSMD4"
"NM_001330692.2",-18.1,"PSMD4"
"NM_001277224.2",-10.73,"TAGLN2"
"NM_003564.3",-10.73,"TAGLN2"
"NM_001277223.2",-10.73,"TAGLN2"
"NR_123724.2",-24.46,"PEA15"
"NM_001282587.2",-8.51,"H6PD"
"NM_005216.5",-28.95,"DDOST"
"NM_001303232.2",1.87,"PRG4"
"NM_005807.6",1.87,"PRG4"
"NM_001287596.2",-22.96,"SLC1A7"
"NM_001113411.2",5.72,"FGGY"
"NM_001350791.2",5.72,"FGGY"
"NM_001350793.2",5.72,"FGGY"
"NM_001278224.2",6.72,"FGGY"
"NM_001164542.2",0.12,"DISC1"
"NM_001164544.2",0.12,"DISC1"
"NM_001164539.2",0.12,"DISC1"
"NM_001012959.2",0.12,"DISC1"
"NM_001164549.2",0.12,"DISC1"
"NM_001164538.2",0.12,"DISC1"
"NM_001164537.2",0.12,"DISC1"
"NM_001164551.2",0.12,"DISC1"
"NM_022819.4",2.34,"PLA2G2F"
"NM_198460.3",-1.62,"GBP6"
"NM_002521.3",-11.28,"NPPB"
"NM_138346.3",-7.27,"KIAA2013"
"NM_001316320.2",-18.46,"PLOD1"
"NM_001243.5",5,"TNFRSF8"
"NM_005610.3",-8.7,"RBBP4"
"NM_001135256.2",-13.96,"RBBP4"
"NM_001161708.2",-9.72,"SYNC"
"NM_020888.3",-20.87,"KIAA1522"
"NM_001369553.1",-2.87,"KIAA1522"
"NM_001198972.2",-21.05,"KIAA1522"
"NM_001256121.2",-9.5,"S100PBP"
"NM_022753.4",-3.1,"S100PBP"
"NR_135107.1",-3.1,"S100PBP"
"NM_001171940.2",-25.15,"FNDC5"
"NM_001171941.3",-30.8,"FNDC5"
"NM_002143.3",-0.24,"HPCA"
"NM_001329725.2",-16.68,"TMEM54"
"NM_016406.4",-4.17,"UFC1"
"NM_001365398.1",1.53,"PPOX"
"NM_003779.4",-0.85,"B4GALT3"
"NM_001199874.1",-0.85,"B4GALT3"
"NM_001320336.3",-34.05,"ADAMTS4"
"NM_005099.6",-34.05,"ADAMTS4"
"NM_004106.2",2.59,"FCER1G"
"NM_001643.2",-35.38,"APOA2"
"NM_032174.6",-10.68,"TOMM40L"
"NM_001077475.3",-11.48,"NR1I3"
"NM_001102566.2",-17.6,"PCP4L1"
"NM_001013625.4",-22.49,"CFAP126"
"NM_001350180.2",5.47,"GPR89B"
"NR_146922.1",-2.86,"LINC01745"
"NR_110683.1",-21.38,"LINC01744"
"NR_110666.1",-11.46,"ROR1-AS1"
"NR_110665.1",-27.3,"ROR1-AS1"
"NM_005857.5",-6.2,"ZMPSTE24"
"NM_001852.4",-11.99,"COL9A2"
"NM_023070.3",-10.51,"ZFP69B"
"NM_000530.8",-32.88,"MPZ"
"NM_001099625.2",-14.4,"MTFR1L"
"NM_019557.6",5.2,"MTFR1L"
"NM_001099626.2",-12.89,"MTFR1L"
"NM_001287490.2",-12.23,"AUNIP"
"NM_024037.3",-12.23,"AUNIP"
"NM_001145454.3",-42.64,"STMN1"
"NM_005563.4",-42.64,"STMN1"
"NM_203401.2",-42.64,"STMN1"
"NM_203399.2",-42.64,"STMN1"
"NM_001319956.1",-11.8,"RNF220"
"NM_001319957.2",-11.8,"RNF220"
"NM_001376488.1",-11.8,"RNF220"
"NM_001376486.1",-5.08,"RNF220"
"NM_001300746.2",-16.39,"TMEM53"
"NM_006845.4",-14.58,"KIF2C"
"NM_001297656.2",-7.23,"KIF2C"
"NM_001012.2",-15.24,"RPS8"
"NM_153274.3",-29.97,"BEST4"
"NM_004073.4",-0.03,"PLK3"
"NM_001166292.2",-28.63,"PTCH2"
"NM_003738.5",-28.63,"PTCH2"
"NM_001166588.3",-6.14,"EIF2B3"
"NM_024602.6",-17.03,"HECTD3"
"NR_158184.1",-18.36,"UROD"
"NM_024654.5",-24.08,"NOL9"
"NM_138697.4",6.06,"TAS1R1"
"NM_005341.4",-13.74,"ZBTB48"
"NM_032270.5",-4.38,"LRRC8C"
"NM_020526.5",-0.32,"EPHA8"
"NM_001006943.3",-0.32,"EPHA8"
"NM_018072.6",-19.99,"HEATR1"
"NM_177424.3",-22.16,"STX12"
"NM_002713.4",-17.41,"PPP1R8"
"NM_001105556.3",-4.6,"THEMIS2"
"NM_001355128.2",-13.38,"RPA2"
"NM_001135247.2",-26.41,"MFAP2"
"NM_001135248.2",-26.41,"MFAP2"
"NM_003000.3",-18.52,"SDHB"
"NM_007365.3",-15.75,"PADI2"
"NR_148993.1",-3.03,"LINC02783"
"NM_013358.3",3.46,"PADI1"
"NM_016233.2",-2.74,"PADI3"
"NM_001554.5",-5.83,"CCN1"
"NM_024746.4",-26.84,"HHIPL2"
"NM_139352.2",-4.68,"TAF1A"
"NR_110613.1",-31.93,"TAF1A-AS1"
"NM_001324064.2",-26.77,"MIA3"
"NM_001324065.2",-14.18,"MIA3"
"NM_022831.4",-9.16,"AIDA"
"NM_018538.4",-28.37,"ERMAP"
"NM_032890.5",-10.28,"DISP1"
"NM_000862.3",-4.43,"HSD3B1"
"NM_001328615.1",-4.43,"HSD3B1"
"NM_001080470.2",-28.61,"ZNF697"
"NM_005518.4",-21.86,"HMGCS2"
"NM_001166107.1",-21.86,"HMGCS2"
"NM_032044.4",-5.22,"REG4"
"NM_001159353.2",-5.22,"REG4"
"NM_014215.3",-24.21,"INSRR"
"NM_020710.3",-22.53,"LRRC47"
"NM_001079515.3",4.26,"TBCE"
"NM_014856.3",1.18,"DENND4B"
"NR_045658.2",3.07,"CREB3L4"
"NM_001255979.2",1.74,"CREB3L4"
"NM_006694.4",-10.98,"JTB"
"NM_001272038.2",-16.12,"RAB13"
"NR_073553.3",-16.12,"RAB13"
"NM_001349947.2",-21.9,"RPS27"
"NM_014704.4",-11.94,"CEP104"
"NR_136635.2",-4.46,"ACP6"
"NM_030806.4",1.76,"C1orf21"
"NM_001370652.1",-37.88,"ZNF436"
"NM_030634.3",-18.54,"ZNF436"
"NM_003196.3",-23.01,"TCEA3"
"NM_152490.5",-31.71,"B3GALNT2"
"NM_001277155.3",-21.62,"B3GALNT2"
"NM_032414.3",-15.42,"PROK1"
"NM_004974.4",-22.24,"KCNA2"
"NM_001204269.2",-22.24,"KCNA2"
"NR_033883.1",-6.15,"LINC02774"
"NR_145424.1",-14.01,"RUSC1-AS1"
"NM_001135821.2",9.42,"FDPS"
"NM_001321039.3",-3.39,"GPSM2"
"NM_001017425.3",-25.12,"KCNK2"
"NM_004600.5",-25.35,"RO60"
"NM_001042370.2",-25.35,"RO60"
"NM_001232.4",-5.18,"CASQ2"
"NM_205848.4",-4.48,"SYT6"
"NM_001366223.1",-4.48,"SYT6"
"NM_001366226.1",-31.63,"SYT6"
"NM_144627.5",-19.59,"TSACC"
"NR_130913.2",6.59,"TSACC"
"NM_001304820.1",-15.99,"TSACC"
"NM_152498.3",-16.83,"CFAP57"
"NM_006824.3",-7.4,"EBNA1BP2"
"NM_001159936.1",-2.63,"EBNA1BP2"
"NM_001378229.1",-10.31,"WARS2"
"NR_165303.1",2.03,"PACC1"
"NM_001143912.2",-11.85,"FAM76A"
"NM_197962.3",-13.69,"GLRX2"
"NM_001243399.2",-13.69,"GLRX2"
"NM_016066.4",-13.69,"GLRX2"
"NM_001377437.1",-13.17,"USP33"
"NM_201626.3",-22.59,"USP33"
"NM_014676.3",-1.02,"PUM1"
"NM_148970.2",-36.56,"TNFRSF25"
"NR_146432.2",-20.59,"RCOR3"
"NM_018254.5",6,"RCOR3"
"NM_001282568.2",-17.86,"ZCCHC17"
"NM_017542.5",-11.82,"POGK"
"NR_073610.2",-6.22,"PAQR6"
"NM_001297671.3",-11.74,"RGL1"
"NM_001005783.3",-10.81,"HAO2"
"NM_032588.4",-25.39,"TRIM63"
"NM_001364669.2",-11.83,"C1orf232"
"NM_001364667.1",-11.83,"C1orf232"
"NM_000310.4",-23.92,"PPT1"
"NM_001142604.2",-14.65,"PPT1"
"NM_020631.6",-9.09,"PLEKHG5"
"NM_001042663.3",-15.12,"PLEKHG5"
"NM_198681.4",-15.12,"PLEKHG5"
"NM_001265592.2",-15.12,"PLEKHG5"
"NM_006499.5",-4.68,"LGALS8"
"NM_201544.4",-10.49,"LGALS8"
"NM_017971.4",-14.16,"MRPL20"
"NM_022834.5",-22.24,"VWA1"
"NM_001039211.3",-18.55,"ATAD3C"
"NR_110630.1",-14.25,"NUP133-DT"
"NM_012089.3",0.92,"ABCB10"
"NM_001314021.2",-2.3,"URB2"
"NM_015207.2",-8.94,"OTUD3"
"NM_014589.3",-19.77,"PLA2G2E"
"NR_038403.1",-17.09,"MKNK1-AS1"
"NM_001322255.2",-34.23,"KNCN"
"NM_001097611.1",-20.03,"KNCN"
"NM_057090.3",-5.93,"ARTN"
"NM_014652.4",-9.62,"IPO13"
"NM_001294333.2",-0.54,"ATP6V0B"
"NM_001349128.1",-21.44,"CCDC24"
"NM_152499.4",-21.44,"CCDC24"
"NM_001328629.1",-17.58,"SLC6A9"
"NM_001328628.1",-17.58,"SLC6A9"
"NM_001328630.2",-17.58,"SLC6A9"
"NR_048548.2",-26.62,"SLC6A9"
"NM_001098376.3",-10.74,"PRAMEF15"
"NM_001024661.2",-25.07,"PRAMEF14"
"NM_001099851.3",-0.27,"PRAMEF17"
"NM_173567.5",2.34,"EPHX4"
"NM_001110781.3",-33.37,"SLC35E2B"
"NR_132739.2",-20.06,"CDK11A"
"NM_001198993.2",-21.3,"NADK"
"NM_178545.4",-18.4,"TMEM52"
"NM_001763.3",-16.39,"CD1A"
"NM_001765.3",-15.68,"CD1C"
"NM_030893.4",-2.56,"CD1E"
"NM_001938.3",-2.27,"DR1"
"NM_004759.5",-7.96,"MAPKAPK2"
"NM_001185156.1",-10.65,"IL24"
"NM_002644.4",-3.37,"PIGR"
"NM_001122979.3",-14.6,"FCAMR"
"NM_031286.4",-10.65,"SH3BGRL3"
"NM_001114759.3",-3.65,"ZNF683"
"NM_173574.3",-3.65,"ZNF683"
"NM_022164.3",5.34,"TINAGL1"
"NM_001204415.2",-15.24,"TINAGL1"
"NM_001359651.2",-24.34,"PEF1"
"NR_033686.2",-24.34,"PEF1"
"NM_152608.4",-20.93,"SDE2"
"NM_001379043.1",-0.63,"H3-3A"
"NM_001379046.1",-39.97,"H3-3A"
"NM_001379047.1",-39.97,"H3-3A"
"NM_002107.7",-39.97,"H3-3A"
"NR_146920.1",-7.86,"LINC01703"
"NM_022735.4",-11.81,"ACBD3"
"NM_001321541.2",-12.01,"DEGS1"
"NM_001321542.2",-12.01,"DEGS1"
"NR_110668.1",1.13,"LOC101927164"
"NM_001243146.2",-23.04,"NVL"
"NR_125979.1",2.63,"PABPC4-AS1"
"NM_014571.4",-4.76,"HEYL"
"NM_001282397.2",-23.29,"HPCAL4"
"NM_003819.4",-4.24,"PABPC4"
"NM_004425.4",-10.16,"ECM1"
"NM_004436.4",-18.35,"ENSA"
"NM_207046.2",-18.35,"ENSA"
"NM_207042.2",-18.35,"ENSA"
"NM_207044.2",-18.35,"ENSA"
"NM_207047.2",-18.35,"ENSA"
"NM_018178.6",-9.2,"GOLPH3L"
"NM_001197320.2",-21.12,"MCL1"
"NM_033131.4",-15.37,"WNT3A"
"NM_181465.3",-8.97,"MRPL55"
"NM_001010867.4",0.23,"IBA57"
"NM_001310327.2",0.23,"IBA57"
"NR_073154.1",-17.04,"OBSCN-AS1"
"NM_001134855.2",-14.34,"TRIM17"
"NM_004559.5",-20.13,"YBX1"
"NM_001185117.2",-12.88,"CLDN19"
"NM_022356.4",-12.37,"P3H1"
"NM_001199012.2",-3.06,"STPG1"
"NM_178122.5",-3.06,"STPG1"
"NM_001322854.2",-17.93,"NIPAL3"
"NM_001322857.1",-17.93,"NIPAL3"
"NR_136508.2",-17.93,"NIPAL3"
"NM_001322865.2",-17.93,"NIPAL3"
"NM_001330409.2",-17.93,"NIPAL3"
"NM_001251978.1",-15.67,"RCAN3"
"NM_001251979.2",-15.67,"RCAN3"
"NM_013441.4",5.34,"RCAN3"
"NM_001251980.1",-13.19,"RCAN3"
"NR_109781.1",-18.57,"NCMAP-DT"
"NM_001010980.5",-5.2,"NCMAP"
"NM_018489.3",-22.73,"ASH1L"
"NM_001160042.2",-17.14,"IQCC"
"NM_004964.3",-6.55,"HDAC1"
"NM_001382293.1",-22.2,"LAMTOR5"
"NM_006402.3",-22.2,"LAMTOR5"
"NM_001173128.2",-0.49,"YTHDF2"
"NM_016258.3",0.38,"YTHDF2"
"NR_146213.2",-18.71,"MECR"
"NR_110797.1",-14.06,"LINC01352"
"NR_046901.1",-25.45,"HLX-AS1"
"NM_021958.4",-12.01,"HLX"
"NM_018122.5",-10.59,"DARS2"
"NM_001365213.2",-10.59,"DARS2"
"NM_001300852.1",-24.13,"RC3H1"
"NR_125963.1",-35.38,"LOC101928718"
"NR_046619.1",-3.47,"KCND3-AS1"
"NM_177403.6",-20.35,"RAB7B"
"NM_001304839.2",-26.46,"RAB7B"
"NM_001382734.1",-20.35,"F11R"
"NM_001113206.2",-17.13,"TSTD1"
"NM_001276373.2",-32.55,"USF1"
"NM_001287602.2",-9.62,"ARHGAP30"
"NM_012394.4",-20.03,"PFDN2"
"NM_001185093.2",-13.04,"NIT1"
"NM_001185092.2",-1.96,"NIT1"
"NM_001039712.2",-16.8,"DEDD"
"NM_001039711.2",-25.25,"DEDD"
"NM_001317331.2",-24.41,"CTSE"
"NM_024595.3",0.4,"AKIRIN1"
"NM_004552.3",-6.45,"NDUFS5"
"NM_001006945.2",-16.25,"LRIF1"
"NM_024901.5",-21.77,"DENND2D"
"NM_001271833.2",-21.77,"DENND2D"
"NM_001025197.1",4.67,"CHI3L2"
"NM_004000.3",4.67,"CHI3L2"
"NM_001025199.2",-8.79,"CHI3L2"
"NR_146302.2",-12.89,"DRAM2"
"NR_135169.2",-19.96,"SHE"
"NM_001316722.3",-18.46,"PLA2G2C"
"NM_001618.4",-13.66,"PARP1"
"NM_001377300.1",-29.23,"NDUFS2"
"NM_001377301.1",-12.84,"NDUFS2"
"NM_004550.5",-12.84,"NDUFS2"
"NM_001202431.2",3.04,"PRDX1"
"NM_181697.3",3.04,"PRDX1"
"NM_016486.4",-1.15,"TMEM69"
"NM_001271961.2",-19.99,"SLC39A1"
"NM_001271960.2",-25.26,"SLC39A1"
"NM_014437.5",-25.26,"SLC39A1"
"NM_015640.4",-8.81,"SERBP1"
"NM_001146110.2",-36.45,"MIER1"
"NM_001278215.2",-36.45,"MIER1"
"NM_001379614.1",12.38,"SLC45A1"
"NM_001142572.2",-32.45,"ZNF669"
"NM_001350844.2",-8.87,"UCHL5"
"NM_001350847.2",-8.87,"UCHL5"
"NR_146930.2",-8.87,"UCHL5"
"NR_146931.2",-8.87,"UCHL5"
"NM_001163724.3",-3.03,"SMIM1"
"NM_006582.4",-11.45,"GMEB1"
"NM_001330585.2",-17.29,"CC2D1B"
"NM_001353986.2",-9.07,"DAB1"
"NM_001353983.2",-17.85,"DAB1"
"NM_001353985.2",-17.85,"DAB1"
"NM_001365793.1",-17.85,"DAB1"
"NM_001379461.1",-17.85,"DAB1"
"NM_021080.5",-17.85,"DAB1"
"NM_015350.4",-3.64,"LRRC8B"
"NM_015237.4",-1.1,"BTBD8"
"NM_001350479.2",-10.01,"CAP1"
"NM_001350478.2",-11.52,"CAP1"
"NM_001382261.1",-8.83,"IFT25"
"NM_017449.5",1,"EPHB2"
"NM_004442.7",1,"EPHB2"
"NR_045818.1",-23.56,"TMCO1"
"NM_019026.6",-23.56,"TMCO1"
"NM_001291345.2",-20.06,"CDK11B"
"NM_147161.4",-7.53,"ACOT11"
"NM_015547.4",-7.53,"ACOT11"
"NM_006066.4",7.08,"AKR1A1"
"NR_146057.2",-18.33,"KCNT2"
"NM_000396.4",-23.47,"CTSK"
"NR_038372.1",-14.29,"CSMD2-AS1"
"NM_001350402.1",4.28,"AZIN2"
"NM_018207.3",-16.92,"TRIM62"
"NM_001330483.2",-16.92,"TRIM62"
"NM_001199739.2",-18.69,"CTSS"
"NM_001366245.2",-20.06,"LIN9"
"NM_001270410.2",-20.06,"LIN9"
"NM_001366240.1",-20.06,"LIN9"
"NM_001319181.2",-13.12,"GBP3"
"NM_002053.3",-12.09,"GBP1"
"NM_004120.5",-17.62,"GBP2"
"NM_207398.3",-11.89,"GBP7"
"NM_052941.5",-12.65,"GBP4"
"NM_001371928.1",5.95,"AHDC1"
"NM_001029882.3",-17.26,"AHDC1"
"NM_005248.3",-30.42,"FGR"
"NM_001042747.2",-30.42,"FGR"
"NM_002038.4",-10.78,"IFI6"
"NM_001375646.1",-1.61,"IFI44L"
"NM_001134404.2",-19.1,"CYB561D1"
"NM_006496.4",-8.17,"GNAI3"
"NM_001379232.1",-17.51,"GNAT2"
"NM_005272.5",-3.25,"GNAT2"
"NM_000963.4",-26.77,"PTGS2"
"NM_012137.4",-3.81,"DDAH1"
"NM_001330655.2",-3.81,"DDAH1"
"NM_003051.4",-7.58,"SLC16A1"
"NR_122045.1",-13.67,"LINC02593"
"NM_015658.4",-16.91,"NOC2L"
"NM_001305275.2",3.18,"AGRN"
"NM_016491.4",-1.12,"MRPL37"
"NM_001330602.1",-1.12,"MRPL37"
"NM_001386303.1",-26.18,"SERPINC1"
"NM_007357.3",-7.35,"COG2"
"NM_006615.3",-13.84,"CAPN9"
"NM_032800.3",-24.6,"C1orf198"
"NM_001136494.2",-17.52,"C1orf198"
"NM_001136495.2",-24.6,"C1orf198"
"NR_110681.1",3.21,"LOC101927604"
"NM_006417.5",-6.17,"IFI44"
"NR_135641.1",-6.17,"IFI44"
"NM_001193495.2",-1.49,"ADAR"
"NM_001365048.1",-22.49,"ADAR"
"NM_001365046.1",-22.49,"ADAR"
"NR_038827.1",2.09,"EFCAB14-AS1"
"NM_014774.3",-21.77,"EFCAB14"
"NM_001184866.2",-10.59,"FCRLA"
"NM_004619.4",-5.21,"TRAF5"
"NM_001319207.2",-9.66,"TRAF5"
"NM_145759.3",-4.09,"TRAF5"
"NR_131925.1",5.85,"NTRAS"
"NM_001164688.2",-31.32,"RD3"
"NM_004582.4",-9.27,"RABGGTB"
"NM_002440.4",-6.96,"MSH4"
"NM_144977.5",-18.48,"DENND1B"
"NM_001257965.2",-4.7,"CRB1"
"NM_005373.3",-14.36,"MPL"
"NM_001255.3",-16.49,"CDC20"
"NM_001256399.2",-22.28,"ELOVL1"
"NM_052877.5",-10.02,"MED8"
"NM_001368809.2",4.94,"AMPD2"
"NM_001308170.1",-0.44,"AMPD2"
"NM_004037.9",-0.44,"AMPD2"
"NM_001257361.2",6.88,"AMPD2"
"NM_001206846.2",0.1,"ASPM"
"NM_181690.2",-11.49,"AKT3"
"NM_001206729.2",-18.05,"AKT3"
"NM_005465.7",-18.05,"AKT3"
"NM_001370074.1",-18.05,"AKT3"
"NM_207356.3",-8.38,"C1orf174"
"NM_144772.3",-12.08,"NAXE"
"NM_021817.3",-22.85,"HAPLN2"
"NM_021948.5",0,"BCAN"
"NM_198427.2",0,"BCAN"
"NM_006617.2",-2.45,"NES"
"NM_001878.4",-13.07,"CRABP2"
"NM_001199723.2",-29.14,"CRABP2"
"NM_001303095.1",-19.21,"ISG20L2"
"NM_001370150.2",-26.35,"ISG20L2"
"NM_001370151.1",-26.35,"ISG20L2"
"NM_015997.4",-13.93,"METTL25B"
"NM_024540.4",-21.68,"MRPL24"
"NM_004494.3",-8.68,"HDGF"
"NM_001319187.2",-8.68,"HDGF"
"NM_001126051.1",-8.68,"HDGF"
"NR_135008.2",-8.68,"HDGF"
"NM_005973.5",-22.69,"PRCC"
"NM_001161443.2",-24.25,"SH2D2A"
"NM_001161444.2",-13.38,"SH2D2A"
"NM_014372.5",2.99,"RNF11"
"NR_123731.1",2.94,"TTC39A-AS1"
"NR_027055.1",-20.53,"FAM41C"
"NM_017891.5",-26.28,"C1orf159"
"NR_038869.1",-2.54,"LINC01342"
"NM_001297667.1",-23.49,"TTC39A"
"NM_001297663.2",-23.71,"TTC39A"
"NM_001144832.2",-23.71,"TTC39A"
"NM_001297664.1",-23.71,"TTC39A"
"NM_001080494.3",-23.71,"TTC39A"
"NM_001297662.2",-23.71,"TTC39A"
"NM_001385640.1",0.54,"SAMD11"
"NM_152486.4",-10.04,"SAMD11"
"NM_033055.3",-18.51,"MFSD14A"
"NM_001304829.2",-11.25,"SASS6"
"NM_001256387.2",-13.95,"LRRC39"
"NM_001130841.2",-20.88,"RTCA"
"NM_001242810.2",0.27,"BRDT"
"NM_207189.4",0.27,"BRDT"
"NM_001726.4",-13.52,"BRDT"
"NM_001319677.2",-22.74,"TMEM39B"
"NM_001301011.2",2.96,"CCDC28B"
"NR_034126.1",-23.1,"LINC01160"
"NM_007204.5",-5.85,"DDX20"
"NM_000969.5",-9.72,"RPL5"
"NR_146333.1",-9.72,"RPL5"
"NM_001252273.2",-29.59,"DIPK1A"
"NM_001252271.2",-29.59,"DIPK1A"
"NM_001252269.2",-14.51,"DIPK1A"
"NM_007358.4",-15.12,"MTF2"
"NM_001103160.2",-42.66,"SH2D5"
"NM_001113348.2",-3.3,"ECE1"
"NM_001397.3",-3.3,"ECE1"
"NM_001113347.2",-35.48,"ECE1"
"NM_001113349.2",-11.98,"ECE1"
"NR_038404.1",-14.43,"ECE1-AS1"
"NM_017982.4",-24.24,"SUSD4"
"NM_001037175.3",-24.24,"SUSD4"
"NM_001322315.2",-4.78,"LRRIQ3"
"NM_015978.3",-2.69,"TNNI3K"
"NM_001364666.2",-14.8,"LRRC53"
"NM_001002912.5",-20.34,"ERICH3"
"NR_121671.1",2.37,"ERICH3-AS1"
"NM_001134759.2",-10.6,"CRYZ"
"NR_027962.2",-1.18,"TYW3"
"NM_001112808.3",-16.35,"FPGT-TNNI3K"
"NM_001199327.2",-16.35,"FPGT-TNNI3K"
"NM_001386125.1",-20.09,"OBSCN"
"NM_052843.4",-20.09,"OBSCN"
"NM_001098623.2",-20.09,"OBSCN"
"NM_001328675.2",-18.39,"SV2A"
"NM_005850.5",-12.61,"SF3B4"
"NR_166121.1",-8.33,"FCGR1A"
"NR_166122.1",-8.33,"FCGR1A"
"NR_166123.1",-8.33,"FCGR1A"
"NM_001252103.2",-22.81,"KIF21B"
"NR_109920.2",-17.14,"TMEM9"
"NM_001288564.2",-17.14,"TMEM9"
"NM_001164586.2",-0.3,"IGFN1"
"NM_001010971.3",-7.7,"SAMD13"
"NM_001134663.2",3.76,"SAMD13"
"NM_001134664.2",-8.05,"SAMD13"
"NM_000254.3",-4.73,"MTR"
"NM_001291939.1",-4.73,"MTR"
"NM_001130440.2",4.32,"SRP9"
"NM_020997.4",-14.96,"LEFTY1"
"NM_001172425.3",-14.96,"LEFTY2"
"NM_001378427.1",-26.63,"EPHX1"
"NR_165626.1",-19.43,"EPHX1"
"NR_165627.1",-0.06,"EPHX1"
"NM_003132.3",-21.31,"SRM"
"NM_002685.4",-23.37,"EXOSC10"
"NR_046600.1",-9.6,"MTOR-AS1"
"NM_207170.4",-2.87,"SYF2"
"NM_001282872.1",3.79,"RHD"
"NM_001282871.2",3.79,"RHD"
"NM_014313.4",-19.53,"TMEM50A"
"NM_018202.6",3.15,"MACO1"
"NM_001363643.2",2.11,"TSEN15"
"NR_125335.2",2.11,"TSEN15"
"NM_001305424.2",4.74,"FMN2"
"NM_025008.5",-2.05,"ADAMTSL4"
"NM_001288607.2",-4.38,"ADAMTSL4"
"NM_001195101.2",-17.15,"PTP4A2"
"NM_001369858.1",-17.15,"PTP4A2"
"NM_001164473.3",-13.21,"FNBP1L"
"NM_004799.4",-4.48,"ZFYVE9"
"NM_198389.2",-23.74,"PDPN"
"NM_006474.5",-23.74,"PDPN"
"NM_001349112.3",-15.38,"TMCO4"
"NM_001243526.2",-9.5,"HYI"
"NM_001113228.3",-3.01,"NTNG1"
"NM_001372169.1",-3.01,"NTNG1"
"NM_001198904.1",-12.4,"YY1AP1"
"NM_001198902.2",-12.4,"YY1AP1"
"NM_001198899.2",-27.27,"YY1AP1"
"NM_001198901.2",-12.4,"YY1AP1"
"NM_001243536.2",-13.06,"ANKRD65"
"NM_001323933.2",-7.15,"SNAP47"
"NR_136654.2",-0.57,"SNAP47"
"NR_136655.2",9.03,"SNAP47"
"NR_136657.2",9.03,"SNAP47"
"NM_001323935.1",9.03,"SNAP47"
"NM_001323934.2",-22.53,"SNAP47"
"NM_003780.5",-12.16,"B4GALT2"
"NM_001005417.2",-7.88,"B4GALT2"
